symbol	Uninfected_12.FPKM	SC35M_wt_12.FPKM	uninfected_12_SC35M_wt_12.logfc	uninfected_12_SC35M_wt_12.qvalue
AC010729.2	0	0	0	1
AC010127.3	0	0.0455889	Inf	1
RP11-383G10.1	0	0	0	1
AC013402.3	0	0	0	1
RP11-113A10.5	0	0	0	1
RP11-630I5.1	0.0777863	0.0574113	-0.43818	1
AC006035.2	0	0	0	1
RP11-517P14.7	0	0	0	1
RP11-62C3.6	0	0	0	1
AC064853.2	0	0	0	1
RP4-754E20__A.5	0.0164844	0	-Inf	1
LL22NC03-30E12.10	0	0	0	1
AP000688.15	0	0.175352	Inf	1
RP11-733O18.1	0	0	0	1
HAUS6P2	0	0	0	1
CEACAMP11	0.128429	0	-Inf	1
HMGN2P23	0	0	0	1
USP17L4	0	0	0	1
CT47A3	0	0	0	1
AP002856.4	0	0	0	1
RP11-23B15.1	0	0	0	1
MED13P1	0	0	0	1
CTA-440B3.1	0	0	0	1
RP11-318G21.2	0	0	0	1
ADORA2BP	0	0	0	1
RP11-27K13.3	0.484354	0.596779	0.301133	0.86984
RP11-413E6.7	0	0.0757036	Inf	1
RP11-89F3.2	0.309818	0.237279	-0.384832	1
AC013727.2	0	0	0	1
XXbac-BPG55C20.6	0	0	0	1
AD000090.2	5.66159	8.11565	0.519499	0.506522
AC079988.3	0	0	0	1
RP11-65J3.6	0	0	0	1
AC114752.2	0	0	0	1
RP5-1100I6.1	0	0	0	1
MRPS36P1	0.263837	0	-Inf	1
AC104076.3	0	0	0	1
RP11-343J3.2	0	0	0	1
RP11-231P20.2	0.128814	0.244107	0.922221	1
CHCHD4P3	1.55664	2.16508	0.475987	0.936551
RP11-187C18.4	0	0	0	1
AC105901.1	0	0	0	1
RP3-343K2.4	0	0.0420536	Inf	1
GS1-541M1.2	0	0	0	1
AC092687.3	0	0	0	1
RP11-501I18.2	0.302137	0.507725	0.748841	0.544476
RP11-268F1.3	0	0	0	1
AC011816.3	0	0.140113	Inf	1
RP3-523C21.2	0	0	0	1
GAPDHP57	0	0	0	1
RP5-831C21.1	0	0	0	1
RP11-38M15.3	0	0	0	1
IGHD1-1	0	0	0	1
RP11-501J20.3	0	0	0	1
AC097517.2	0	0	0	1
RP1-182D15.2	0	0	0	1
SSU72P6	0	0	0	1
LINC00353	0	0	0	1
RP13-221M14.4	0	0	0	1
RP11-163G10.4	0	0	0	1
RP11-14C22.5	0	0	0	1
RP11-297K7.1	0	0	0	1
TCEA1P4	0.262033	0.397807	0.602319	0.907134
RP11-471G13.4	0	0	0	1
GJA6P	0	0	0	1
PRKX-AS1	0	0	0	1
RPL18AP15	0	0	0	1
RP3-431C21.1	0	0	0	1
RPS15AP25	0	0	0	1
AC079610.1	0	0	0	1
AC003104.1	0.909453	1.31467	0.531631	0.932712
AC080080.5	0	0.0153525	Inf	1
AC002429.5	0.00375389	0	-Inf	1
AC104395.2	0.00809496	0	-Inf	1
RP11-264I13.2	1.12625	1.00643	-0.162275	0.965458
KDM4A-AS1	21.0831	18.7972	-0.165566	0.87957
GRM7-AS1	0	0	0	1
AC092594.1	0.0684737	0.137982	1.01085	1
RP3-406C18.1	0.0152223	0.0141771	-0.102626	1
RP11-306I1.2	0	0	0	1
RP11-255M1.1	0	0	0	1
AC104135.2	0.408088	0.813367	0.995026	0.438098
AC068137.5	0	0	0	1
AC009262.2	0.169318	0	-Inf	1
AC006369.2	0	0	0	1
PPP1R11P1	0	0	0	1
C1DP2	0	0.0785903	Inf	1
RP11-645N11.3	0	0	0	1
VEZF1P1	0	0	0	1
RP11-400N13.1	0.104661	0.0819362	-0.353156	1
AC017048.2	0	0	0	1
AC004112.7	0	0	0	1
RP11-12A20.7	0.423052	0.297666	-0.507139	0.495414
AC091132.1	0.0655466	0	-Inf	1
LA16c-13E4.3	0	0	0	1
AC093106.4	0	0.31215	Inf	1
RP4-758J18.9	0.0235885	0.0118124	-0.997781	1
GPC5-IT1	0.135551	0.0300103	-2.17531	1
RP11-744O11.2	0	0	0	1
MYO16-AS1	0.537124	0.186427	-1.52664	0.511907
RPL6P29	0	0	0	1
RP4-799P18.3	0	0	0	1
AC073135.4	0	0	0	1
RP11-292B8.2	0	0	0	1
AC104389.32	0	0	0	1
GAGE2C	0	0	0	1
RP11-15J10.8	0.0384743	0.0535993	0.47832	1
SLC25A3P1	0.00798074	0	-Inf	1
MTND4P14	0	0.00948414	Inf	1
AC009404.2	0.388718	0.308198	-0.334866	0.913408
DIAPH2-AS1	0.773752	0.531522	-0.541741	0.938295
RP11-144L1.2	0	0.026815	Inf	1
TIMM8BP1	2.20418	0	-Inf	1
AC017083.2	0	0	0	1
RP11-368M16.6	0	0	0	1
SHANK2-AS2	0	0	0	1
RP11-263K19.6	17.9746	16.6584	-0.109709	0.913321
RPL26P30	0.0623573	0.0596711	-0.0635265	1
RP3-467L1.4	0.160197	0.271692	0.76212	1
AP006216.5	0	0	0	1
RP11-170N11.1	0	0	0	1
ENO1-IT1	0.464093	0.338158	-0.456718	0.944698
Z82214.3	0	0	0	1
RP4-728D4.3	0	0.0568696	Inf	1
NDP-AS1	0	0	0	1
NIPA2P5	0	0	0	1
PEBP1P3	0	0	0	1
CLEC2L	0	0	0	1
AC114737.3	0	0	0	1
AC093106.5	0	0	0	1
AC013463.2	0.0254056	0	-Inf	1
VN1R31P	0	0	0	1
NPM1P8	0.0172876	0	-Inf	1
ZBED5	22.7312	20.4531	-0.152353	0.603031
AC130710.1	0	0	0	1
RP11-25O10.1	0	0.0266618	Inf	1
RP5-1099E6.3	0	0	0	1
TSRM	0	0	0	1
AC007563.1	0	0	0	1
GUSBP5	0	0.0299369	Inf	1
RP11-175P19.2	0.13567	0.130365	-0.0575401	1
RP11-340I6.7	0	0	0	1
AC013437.4	0	0	0	1
MRGPRG-AS1	0	0	0	1
RP11-540N6.1	0	0	0	1
AP001189.4	0.0240576	0.0184823	-0.380349	1
RP11-126L15.4	0.496843	1.70874	1.78207	0.771079
RP11-33G16.1	0	0	0	1
AC104651.1	0.146045	0.228503	0.645804	1
RP11-316M21.7	0.854203	0.764479	-0.160103	0.979225
RP11-508N22.10	0	0	0	1
AC005027.3	0	0	0	1
RP11-108L7.11	0.0233244	0.0218631	-0.0933376	1
RPL34P34	0	0	0	1
VN1R53P	0	0	0	1
RP11-61N16.1	0	0	0	1
RP11-348H3.5	0	21.6052	Inf	0.460079
AC019117.1	0	0	0	1
CTD-2033D24.2	0	0	0	1
SLFN14	0.0118802	0.0115852	-0.0362817	1
RP11-327I22.8	0	0	0	1
BMP6P1	0	0	0	1
RP3-403L10.3	0	0	0	1
AC005300.5	0	0	0	1
RP3-486I3.5	7.91425	7.75482	-0.0293587	0.987495
RP11-759F5.1	0	0	0	1
AC096591.1	0	0	0	1
AP001605.4	0	0	0	1
TRHDE-AS1	0	0	0	1
PPIAL4G	0	0.0229605	Inf	1
RP4-591L5.1	0	0	0	1
RP3-430A16.1	0	0	0	1
FMR1-IT1	1.01562	1.96097	0.949215	0.888255
AC015987.2	73.1579	89.905	0.297388	0.175732
POM121L13P	0	0	0	1
AC000099.1	0	0	0	1
RP5-1103B4.3	0	0	0	1
AC073310.3	0	0	0	1
RP11-59D5__B.2	0.292895	0.301391	0.0412508	1
RP11-346D19.1	0	0	0	1
PSMC1P10	0	0	0	1
SUCLG2P2	0	0	0	1
AC005220.3	0.0183746	0.0355157	0.950749	1
RP11-349O10.1	0	0	0	1
RP3-503A6.2	0	0	0	1
AC079584.2	0	0	0	1
RP11-809F4.1	0	0	0	1
RP5-827C21.2	0	0	0	1
OR51B8P	0	0	0	1
RP11-334A14.2	0.726455	0.527561	-0.461534	0.936849
RP11-395E19.7	0	0	0	1
GAGE12F	0	0	0	1
RP11-525G13.2	1.05882	0.661139	-0.679435	0.916131
RP5-849L7.1	0	0	0	1
RP11-440G9.1	0.0135936	0.0100652	-0.433556	1
RP11-574K11.16	4.31071	2.98459	-0.530393	0.280537
CT47A1	0	0	0	1
RP5-865N13.1	0	0	0	1
RP11-15K3.1	0	0	0	1
POU5F1P5	0	0	0	1
RP11-470F18.1	0	0	0	1
AC084809.3	0	0	0	1
RP11-394G3.2	0.0178474	0	-Inf	1
ZNF736P4Y	0	0	0	1
VENTXP7	0	0	0	1
RP11-460E7.6	0	0	0	1
KRTAP10-13P	0	0	0	1
TMEM106A-AS1	0.0606225	0.205792	1.76326	1
LINC00479	0.128645	0.0647355	-0.990769	1
RP11-114M1.2	0	0	0	1
AC009518.3	0	0	0	1
RP11-307O10.1	0	0	0	1
ITCH-AS1	0	0	0	1
RP1-287H17.1	0	0	0	1
RP11-25B7.1	0	0	0	1
AC092573.3	0	0.380669	Inf	1
AC100848.1	0	0	0	1
RP11-320G24.1	0.088662	0.0621109	-0.513469	1
RP11-229P13.15	0.128041	0.124129	-0.0447681	1
AC093106.6	0	0	0	1
RP11-677O4.3	0	0	0	1
DDX11L2	0.506546	0.624557	0.302141	0.771023
TAS2R39	0	0	0	1
KRTAP21-4P	0	0	0	1
RP11-393M18.4	0	0	0	1
RP11-447M12.2	0	0	0	1
RP11-125B21.2	0.0316316	0.020696	-0.612014	1
UBQLN1P1	0	0	0	1
HMGB1P18	0	0	0	1
RP11-476H24.1	0	0	0	1
NRADDP	0.0947145	0.338631	1.83806	1
AC093415.5	0	0	0	1
RP11-132N15.2	0	0	0	1
RP13-24G8.2	0	0	0	1
AC004535.2	0	0	0	1
CTSL1P1	0.0121296	0.0296404	1.28904	1
RP11-33K5.1	0	0	0	1
RP13-15E13.1	0.396251	0.617928	0.641025	0.544647
TSPY10	0	0	0	1
AC090018.1	0.237126	0.552674	1.22078	1
RP11-79M19.2	0	0.0495377	Inf	1
RP11-107M16.2	0	0.106069	Inf	1
GPM6BP2	0	0	0	1
KRT8P29	0.00867049	0.00939393	0.115616	1
AC009237.11	0	0	0	1
AC097662.2	3.94548	1.57001	-1.32942	0.75989
RPL37P21	0	0	0	1
RP11-296A18.6	0	0	0	1
TSPY12P	0	0	0	1
AC012361.1	0	0	0	1
AP001891.1	0	0	0	1
FAM157A	0	0	0	1
RP11-175B9.3	4.36811	1.97683	-1.14382	0.843202
AC117947.1	0	0	0	1
ANKRD54P1	0	0	0	1
UBE2L5P	0	0	0	1
LINC00608	0.0101482	0.00426991	-1.24894	1
CT47B1	0	0	0	1
ATG10-IT1	0	0	0	1
AC018890.6	0	0	0	1
RP11-111F5.1	0	0	0	1
AC067956.1	0	0	0	1
AC123023.1	0	0	0	1
AC003092.1	0	0	0	1
AC005154.5	0.229673	0.215844	-0.0895924	1
RP4-785G19.2	0	0.0376888	Inf	1
AC130689.5	0	0	0	1
HNRNPA1P22	0	0.0154713	Inf	1
SNX2P2	0	0	0	1
RP11-523L1.2	0	0	0	1
LINC00427	0	0	0	1
CTA-796E4.3	0	0	0	1
RP11-65N13.4	2.3596	2.76248	0.227421	0.973521
RP11-795J1.1	0	0	0	1
RP11-443A13.5	0	0	0	1
RP11-104D3.2	0	0	0	1
AC007040.8	0	0	0	1
AF127577.12	0	0	0	1
AC002401.1	2.1382	2.18771	0.0330232	0.988985
AC019349.4	0	0	0	1
GCNT1P1	0.00933255	0.0101112	0.115616	1
TRIM26BP	0	0	0	1
RP11-8J9.5	0	0	0	1
RPS24P1	0	0	0	1
AC012513.4	0	0	0	1
PKMP1	0.00877654	0.0340335	1.95523	1
AC002331.1	0	0	0	1
CTD-3105H18.8	0.0554056	0	-Inf	1
RRM2P2	0	0.0571305	Inf	1
RP1-156L9.1	0	0	0	1
RP11-753E22.2	0	0	0	1
RP11-537I16.2	0.965647	0	-Inf	1
RP13-565O16.2	0	0	0	1
EIF2S2P3	0.42174	0.699231	0.729414	0.321797
RP11-89N17.4	0	0.0141771	Inf	1
RP11-7C6.1	0	0	0	1
RP11-255J3.2	1.1563	1.09448	-0.0792657	0.946743
RP11-66A2.2	0	0	0	1
AC107081.5	0.339604	0.688868	1.02038	0.81053
EM:AC006547.7	0.0928834	0.0677388	-0.455439	1
RP4-680D5.4	0	0	0	1
AC079305.11	0.043946	0	-Inf	1
SIX3-AS1	0	0	0	1
AC009784.4	0	0	0	1
AC087499.7	0	0	0	1
RP1-63P18.2	0	0	0	1
RP5-1050E16.1	0	0	0	1
ATP13A5-AS1	0	0	0	1
RPL21P133	0	0	0	1
AC011284.3	0	0	0	1
RP11-32F11.2	0	0	0	1
RP3-336K20__B.2	0.107901	0.1362	0.336022	1
RP11-707P20.1	0	0	0	1
RP11-162G10.5	0.2184	0.253326	0.214024	1
AC131180.3	0.00920636	0.0216127	1.23118	1
RP13-77O11.7	0	0	0	1
AL773604.8	0.408598	0.531119	0.378352	0.741653
GPC6-AS1	0	0	0	1
RP11-50K12.1	0	0	0	1
RP11-69P2.1	0	0	0	1
RP11-134F2.2	0	0	0	1
AC007278.2	0	0	0	1
RP4-742J24.2	0.126137	0.14744	0.225135	1
ARF4P2	0.126125	0.133404	0.0809546	1
RP1-125I3.2	0.0533652	0.0560995	0.0720901	1
RP13-254B10.1	0.39192	0.22007	-0.832598	1
AC097711.1	0	0.00832717	Inf	1
RP5-945F2.2	0	0	0	1
AL035610.2	0.0322712	0.00480796	-2.74675	1
AC009413.2	0	0	0	1
H3F3BP1	0.0870055	0	-Inf	1
RC3H1-IT1	0	0	0	1
AC003986.7	0	0	0	1
RP11-732M18.3	2.21297	3.02319	0.450089	0.665662
ZNF863P	0	0	0	1
RP11-215I23.4	0.0028782	0.0129606	2.17089	1
AC006547.13	1.09256	0.937598	-0.220675	0.931278
VN2R9P	0	0	0	1
RP4-694B14.4	0.0466169	0.173944	1.8997	1
RP11-98L5.5	0	0	0	1
AC008060.8	0	0	0	1
AP001619.3	0.0619803	0.104859	0.758564	1
RP1-118J21.5	0.354482	0.149285	-1.24764	0.514521
RP11-510H23.1	0.0108339	0.0313159	1.53135	1
AC079807.3	0	0	0	1
RP4-673D20.5	0	0	0	1
RPL13AP5	6.229	6.41333	0.042073	0.970539
ASNSP3	0	0.0106855	Inf	1
AC115115.4	0	0	0	1
RP11-443O13.3	0	0	0	1
CR381653.1	0.130428	0.051522	-1.34	1
AC138655.6	0.0117291	0.0180494	0.621862	1
RP11-243J16.7	0.131575	0.37765	1.52117	0.822731
RP11-396M11.1	0.180083	0.597797	1.73099	1
RP11-390F4.7	0	0	0	1
YWHAQP5	0	0	0	1
HNRNPA3P5	0.0828017	0.0376254	-1.13795	1
RP11-39K24.7	0	0	0	1
AC004996.1	0	0	0	1
RAD23BP1	0	0	0	1
RP6-29D12.3	0	0	0	1
AC006369.3	0	0	0	1
RP11-340I6.4	0	0	0	1
RP11-22B10.3	0	0	0	1
SNRPGP14	3.19966	1.78684	-0.840512	1
RP11-95P9.1	0	0	0	1
STARD13-AS2	0.170256	0.102916	-0.726232	1
RP11-390B4.4	0.0194744	0.0182544	-0.0933376	1
AP004290.1	0.0193047	0	-Inf	1
BX664726.3	0	0	0	1
AC073869.9	0	0	0	1
RP11-162J8.3	0	97.8713	Inf	0.506522
S100A11P2	0	0	0	1
RP11-341G2.1	0	0	0	1
AC068137.2	0	0	0	1
AC092568.1	0	0	0	1
IGHD7-27	0	0	0	1
TCEB1P26	0	0	0	1
RP4-669L17.2	0	0	0	1
RANP1	0.0749375	0.0286466	-1.38733	1
RP11-159H20.2	0	0	0	1
AC023115.4	0	0	0	1
RP11-93H12.3	0	0	0	1
RP11-691L4.2	0	0.0423141	Inf	1
EIF4A1P6	0	0	0	1
ZNF853	0.0188497	0.0286053	0.601742	1
AC006374.2	0	0	0	1
AP000343.2	0	0.335103	Inf	1
KRTAP19-11P	0	0	0	1
AC010086.5	0	0	0	1
BAK1P2	0	0	0	1
RP11-46H11.12	0	0	0	1
PITPNA-AS1	6.49292	6.66821	0.0384305	0.987462
XKRYP3	0	0	0	1
OR52E1	0	0	0	1
CCDC163P	2.28668	2.17722	-0.0707642	0.980444
MTND5P17	0	0	0	1
RP11-252P19.1	0.087446	0.0992697	0.182962	1
AC016903.1	0	0	0	1
RP11-35J1.1	0	0	0	1
RP11-211A18.1	0	0	0	1
IFNA4	0	0	0	1
RP5-905H7.4	0	0	0	1
CTA-221G9.7	0.117654	0.0589176	-0.997781	1
RP11-175D17.3	0.0969453	0.0947412	-0.0331788	1
LAMTOR5P1	0	0	0	1
AC009947.5	0	0	0	1
RP11-473A10.2	0	0	0	1
CTA-221G9.10	0.150505	0.273893	0.863801	1
AC104801.1	0.0724601	0.0473867	-0.612706	1
RP11-584P2.1	0	0	0	1
AC005235.1	0	0	0	1
AC079780.3	0	9.22354	Inf	1
AC023347.2	0	0	0	1
RP11-144L1.4	0	0	0	1
RP11-83J21.3	0.236559	0.123242	-0.940706	1
FAM90A7P	0	0	0	1
RP11-108L7.4	0.935285	0.351859	-1.41041	0.838325
AP001631.9	0.0685411	0	-Inf	1
AC011998.1	0	0	0	1
AC114808.2	0	0	0	1
POTEH-AS1	0	0	0	1
AC104076.2	0	0	0	1
RP11-85O21.2	0.00922785	0.0275921	1.58019	1
AC006372.1	0.00747101	0	-Inf	1
KRT18P5	0.122403	0.0538832	-1.18373	1
RP11-573I11.2	0.401259	0.159587	-1.33019	0.657535
RP11-69I8.2	19.0774	24.7366	0.374784	0.0294236
AL049636.1	0	0	0	1
MTX1P1	0.307222	0.3942	0.359646	0.845883
RP5-837I24.4	0	0	0	1
AP000688.11	0.262248	0.20891	-0.328052	1
LINC00347	0	0	0	1
RP4-669L17.1	0	0	0	1
RP11-296P7.4	0	0	0	1
AC009498.2	0	0	0	1
AC068282.3	0.0187471	0.0350695	0.903551	1
HMGA1P1	0	0.0141058	Inf	1
AL645728.3	0	0	0	1
BZW1P1	0	0	0	1
RP11-323H21.3	0	0	0	1
RP5-837O21.3	0	0	0	1
AC007274.5	0	0	0	1
NDUFA4P2	0	0	0	1
RP11-1217F2.9	0	0	0	1
AC068129.2	0	0	0	1
EIF1AXP1	0	0	0	1
ARHGEF38	0	0.171272	Inf	1
RP11-557H15.2	0.411283	0.441534	0.102393	0.942926
RP11-549A6.1	0	0	0	1
MYB-AS1	0	0	0	1
CNOT4P1	0	0.0111906	Inf	1
AC073316.1	0	0	0	1
DAPK1-IT1	0.0211746	0	-Inf	1
AC108448.2	0.0215863	0.60095	4.79906	0.373534
SMAD9-AS1	0	0	0	1
AC079448.1	0	0.123791	Inf	1
RP11-363I22.3	0	0.248382	Inf	1
AC005592.1	0	0	0	1
RP11-478H13.1	0	0	0	1
RP11-100G15.10	0	0	0	1
RBMY2QP	0	0	0	1
RP11-522D2.1	0.0143255	0	-Inf	1
RP11-63B19.1	0	0	0	1
RP11-359I18.1	0	0	0	1
RP5-1024G6.2	18.8768	16.6742	-0.178996	0.873719
RP11-252M18.3	0	0	0	1
RP11-154P18.1	2.433	2.54246	0.0634891	0.949851
RP4-801G22.2	0	0	0	1
AC094019.4	0	0.0622903	Inf	1
RP11-203L2.4	0	0	0	1
GRIFIN	0.0308244	0	-Inf	1
RPL31P63	0.112783	0.443879	1.97662	1
UQCRC2P1	0	0	0	1
GAGE12B	0	0	0	1
AC114499.1	0	0	0	1
RP11-370B11.1	0	0	0	1
RP11-411K7.1	0.00303773	0.00358869	0.240466	1
RP4-560B9.4	0	0	0	1
CTD-2340F8.3	0	0	0	1
RP5-857K21.15	0	0	0	1
RP11-168O22.1	0	0	0	1
YRDCP2	0.0993215	0	-Inf	1
RP11-157D23.1	0	0	0	1
AC009500.2	0	0	0	1
AC009237.16	0	0	0	1
RP1-30G7.2	1.61869	1.93135	0.254784	0.784309
AC018642.1	6.28281	6.31475	0.00731693	0.996452
AC004019.13	0.0125171	0.0330326	1.39999	1
DNAJC9-AS1	0.479342	0.453116	-0.0811755	0.986378
AC007251.2	0	0.049295	Inf	1
MTUS2-AS2	0	0	0	1
AC019118.3	0	0	0	1
CTAGE9	0.0208782	0.026549	0.34666	1
RP11-159H3.1	0	0	0	1
TRMT112P4	0	0	0	1
COX7A2P2	0	0	0	1
RP11-1029M24.1	0	0	0	1
RP11-168P8.5	0	0	0	1
AC079325.5	0	0	0	1
RP5-1184F4.5	0.125759	0.223313	0.828407	1
RP11-365O16.1	0	0	0	1
AL591379.1	0	0	0	1
RP11-551G24.3	0	0.0210472	Inf	1
RP11-213P13.1	0	0	0	1
RP11-108B14.1	0	0	0	1
INTS6-AS1	1.45201	0.963259	-0.59206	0.513363
RP11-430C7.2	0.0365217	0.0770698	1.07741	1
AC078941.1	0.102369	0.0368554	-1.47383	1
RP11-96L14.7	54.592	62.2118	0.188497	0.498049
RP11-272G11.1	0	0	0	1
AC007248.7	0	0	0	1
TSPY15P	0	0	0	1
RP11-592B15.6	0	0	0	1
LINC00299	0	0	0	1
OR2AI1P	0	0	0	1
RP11-142L4.2	0.0643715	0	-Inf	1
BCRP8	0.774455	0.183221	-2.0796	1
AC006004.1	0	0	0	1
RP11-462B18.3	0	0	0	1
SPA17P1	0.182105	0.131533	-0.469347	1
RP11-383C6.2	0	0	0	1
RP11-534L6.2	0	0	0	1
RP11-373A9.1	0.114692	0.418894	1.86882	0.691131
SDAD1P4	0	0	0	1
RPS3AP12	0	0.071163	Inf	1
RP11-337C18.7	0	0	0	1
AC092066.6	0	0.244841	Inf	1
SNX25P1	0.775819	0.672895	-0.205338	0.914604
RP5-886K2.3	12.1345	13.4512	0.148621	0.874534
GAPDHP2	0.0153749	0	-Inf	1
BTF3P8	0	0	0	1
RP11-446E9.1	0	0.279875	Inf	1
ANKRD20A7P	0	0	0	1
RP11-978I15.10	0	0	0	1
ARL5AP2	0	0	0	1
AC087393.1	0	0	0	1
RP11-137J7.2	0	0	0	1
RP1-249F5.3	0	0	0	1
BCYRN1	2.09983	3.98895	0.925734	0.000538752
RP11-211N8.5	0	0	0	1
LINC00529	0	0	0	1
DMD-AS3	0	0	0	1
Z97634.5	0.107728	0.238652	1.14752	1
CBR3-AS1	0.652138	0.658626	0.0142822	0.990476
YME1L1P1	0	0	0	1
AC073465.2	0	0	0	1
AC024560.2	0.0145457	0.0776952	2.41724	1
LINC00421	0	0	0	1
PCYT1B-AS1	0	0	0	1
AC139712.4	0	0	0	1
AC090617.1	0	0.0998734	Inf	1
RP11-3P22.1	0	0	0	1
AC007750.5	0	0.00296491	Inf	1
RP11-399K21.10	0	0	0	1
AC091633.2	0.224974	0.0572695	-1.97392	1
RP11-239E10.2	0	0	0	1
AC018892.3	0	0	0	1
RP11-401L13.5	1.81297	1.22305	-0.567869	1
RP11-151D14.1	0	0.0339853	Inf	1
LL22NC03-80A10.6	4.73946	5.65953	0.255959	0.320689
RP11-3D23.1	0	0	0	1
OR2R1P	0	0	0	1
AL121656.5	0	0	0	1
AC105393.1	0.248081	0.413688	0.737735	0.741052
RP11-503K16.2	0	0	0	1
CTA-992D9.6	0	0	0	1
AC018737.1	3.38547	3.83032	0.178108	0.900894
RPL39P29	0	0	0	1
AC006378.2	0	0.203265	Inf	1
RPS20P24	0	0	0	1
RPL23AP23	0	0.116513	Inf	1
RP11-44H4.1	0	0	0	1
AL157902.3	0	0	0	1
RP3-522J7.5	0.0513989	0.0603317	0.231177	1
RP11-944L7.4	0.854613	0.402359	-1.08679	0.830154
RP1-223D17.1	0	0	0	1
LINC00106	11.2175	11.5411	0.0410295	0.971471
RP11-291L19.1	0.624612	2.46061	1.97798	0.800695
RP1-66N13.1	0	0	0	1
DDX11L5	0.00903504	0.0174636	0.950749	1
TMSB4XP1	0	11.1928	Inf	0.335854
AC019100.4	0	0	0	1
AC012363.7	0.0940493	0.0275986	-1.76882	1
RP3-384D21.2	0	0	0	1
C5orf27	0.155501	0.353853	1.18623	0.119908
AP001615.9	0	0	0	1
AC018731.3	0	0	0	1
AC007563.5	0	0	0	1
RP11-389O22.5	0	0	0	1
RP11-243M12.1	0	0	0	1
RP11-38J22.1	0	0	0	1
XXbac-B476C20.11	0	0	0	1
RP11-482E14.2	0	0	0	1
ASS1P7	0	0	0	1
RP11-128B16.3	0	0	0	1
RP11-535C21.3	0.749408	0.479415	-0.644477	0.927301
AC113331.9	0	0	0	1
TIMM9P1	0	0	0	1
MIR600HG	0.912224	1.26711	0.474081	0.506196
RP11-348H3.2	0	0.111387	Inf	1
RP11-548K12.3	0	0	0	1
RP5-1063M23.2	0.010555	0	-Inf	1
OR2P1P	0	0	0	1
RP11-78B10.2	0	0.0261548	Inf	1
AC025750.5	0	0.0711745	Inf	1
RP11-1008C21.2	0.0167154	0	-Inf	1
RP4-651E10.4	0	0	0	1
DNAJA1P2	0	0	0	1
RP11-347H15.6	0	0	0	1
RP11-111D3.2	0	0	0	1
RP11-408N14.1	0.187778	0	-Inf	1
AC092661.1	0	0	0	1
RP11-390F4.6	0.501505	0.90259	0.847807	0.550536
RP11-792A8.1	0.0485106	0	-Inf	1
RP11-699A7.1	0	0	0	1
RP11-852E15.1	0	0	0	1
BX664608.1	0	0	0	1
CEACAMP8	0	0	0	1
RP11-439A17.7	0.34975	0.228677	-0.613013	1
AP003774.1	0.0787356	0.281067	1.83583	1
RP3-329E20.2	0	0	0	1
PTGES3P4	0.391237	0.458919	0.230198	1
AC003092.2	0	0	0	1
C8orf56	0	0	0	1
RP11-98D18.7	0	0.0614227	Inf	1
RP11-366M4.8	0	0	0	1
RP11-6B6.3	0.535897	0.307565	-0.801063	1
RP11-640M9.1	0.473432	0.503047	0.0875342	0.957639
RP11-96B5.2	0	0	0	1
GS1-410F4.3	0	0	0	1
RP11-98G7.1	0.291688	0.580761	0.993516	0.523661
RP11-154H17.1	0	0	0	1
RP5-1051D14.1	0	0	0	1
AC007359.6	0	0	0	1
ZDHHC20-IT1	0.136167	0.212135	0.639605	1
AC008103.1	0	0	0	1
NF1P8	0	0	0	1
RP11-451O13.1	0	0	0	1
RP11-264A11.1	0	0	0	1
SULT1D1P	0	0	0	1
RP11-265G8.3	0	0	0	1
RP1-261G23.5	0.277835	0.327174	0.235829	1
RP4-749H3.1	0	0	0	1
OR52N3P	0	0	0	1
RP11-216M21.4	0	0	0	1
RP11-298E9.5	0	0	0	1
GGT8P	0	0.0863628	Inf	1
FABP5P1	0.0833898	0	-Inf	1
GAPDHP51	0	0.0285566	Inf	1
RP5-1065P14.2	0.0284613	0.272945	3.26154	1
RP11-165H4.2	0	0	0	1
ANKRD44-IT1	0	0	0	1
RP11-575M4.1	0	0	0	1
RP11-694I15.6	0	0	0	1
OR10G9	0	0	0	1
RP13-100A9.2	0	0	0	1
LINC00614	0	0	0	1
XXbac-B33L19.10	0	0	0	1
RP5-1195D24.1	0	0	0	1
RP11-544A12.4	3.99983	3.41517	-0.227981	0.935362
AC109309.5	0	0	0	1
RP11-402K9.1	0	0	0	1
AC142119.1	0	0	0	1
RP11-433J20.1	0	0	0	1
RP11-383C5.7	1.25089	0.714995	-0.806952	0.622079
RPL12L3	0.0467882	0.108267	1.21038	1
GAPDHP21	0	0	0	1
YBX1P9	0	0	0	1
MLIP-IT1	0	0	0	1
RP5-934G17.2	0.656831	0.316437	-1.0536	0.876539
RP11-203L2.3	0	0.0440205	Inf	1
ATP2B2-IT1	0	0	0	1
PTMAP6	0	0	0	1
WASF3-AS1	0	0	0	1
RP11-92J19.3	0	0	0	1
RP4-612C19.1	0.197054	0	-Inf	1
ZNRF2P1	2.53093	2.6577	0.0705109	0.988627
HIGD1AP15	0	0	0	1
KRT18P52	0	0	0	1
AL591704.5	0	0	0	1
GLIS3-AS1	0.0427749	0.0708053	0.727092	1
RP11-98G13.1	0	0	0	1
AC010987.6	0	0	0	1
AC004074.4	0	0	0	1
CTA-984G1.5	2.88885	2.11223	-0.45173	0.947815
AC013410.1	0	0	0	1
AC012314.8	1.20866	1.18592	-0.0273973	0.981758
GS1-433O24.1	0	0	0	1
IGHD1-20	0	0	0	1
