symbol	uninfected_48.FPKM	SC35M_dNS1_48.FPKM	uninfected_48_SC35M_dNS1_48.logfc	uninfected_48_SC35M_dNS1_48.qvalue
SNORA72	0	0	0	1
SNORD114-24	0	0	0	1
Y_RNA	1047.79	1209.48	0.207041	0.959085
7SK	0	0	0	1
SNORA39	0	5.25456E-256	Inf	1
SNORD115-38	0	0	0	1
U6	0	0	0	1
U1	0	0	0	1
7SK	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
RNA5SP442	0	0	0	1
U1	0	0	0	1
RNA5SP485	0	0	0	1
RNA5S15	0	0	0	1
RNA5SP172	0	0	0	1
Y_RNA	0	0	0	1
SNORD115-26	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP224	0	0	0	1
RNA5SP363	0	0	0	1
SNORD115-10	0	0	0	1
SNORA72	0	39.1116	Inf	1
SNORA70	0	0	0	1
SNORD113-9	0	0	0	1
U6	0	0	0	1
RNY3P1	0	0	0	1
SNORA25	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP126	0	0	0	1
Y_RNA	0	349.022	Inf	1
RNA5-8SP4	0	0	0	1
7SK	0	0	0	1
RNA5SP138	0	0	0	1
SNORD115-20	0	0	0	1
U1	0	0	0	1
SNORA62	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	173.226	Inf	1
Y_RNA	0	0	0	1
SNORD115-35	0	0	0	1
SNORA23	17.2721	9.14322	-0.91767	0.91093
RNA5SP428	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
RNY4P15	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
SNORD81	0	0	0	1
U6	0	0	0	1
U6	431.175	0	-Inf	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
VTRNA2-1	0	0	0	1
SNORD38A	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
SNORD49B	0	0	0	1
RNA5SP223	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP324	0	0	0	1
SNORD114-20	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
RNA5SP152	0	0	0	1
RNA5SP19	0	0	0	1
7SK	2.54422	0.743418	-1.77498	0.816418
SNORA1	0	0	0	1
RNA5SP455	0	0	0	1
RNA5SP79	0	0	0	1
RNU1-12P	0	0	0	1
Y_RNA	60.3639	0	-Inf	1
U4	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
RNA5SP190	0	0	0	1
SNORD58C	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U4	0	0	0	1
Y_RNA	0	0	0	1
SNORD103B	0	0	0	1
VTRNA1-2	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
RNY4P3	0	0	0	1
U1	0	0	0	1
RNY5P1	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
SNORD114-18	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP329	0	0	0	1
U6	0	0	0	1
RNY4P28	0	0	0	1
U4	0	0	0	1
U6	0	0	0	1
RNU5E-7P	0	0	0	1
RNA5SP117	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
RNA5-8SP5	0	0	0	1
RNA5SP128	0	0	0	1
SNORD115-7	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U4	30.8745	0	-Inf	1
Y_RNA	0	0	0	1
SNORA4	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
RNA5SP355	0	0	0	1
SNORD115-31	0	0	0	1
SNORA30	0	0	0	1
Y_RNA	0	0	0	1
SNORD113-1	0	0	0	1
RNA5SP427	0	0	0	1
Y_RNA	0	0	0	1
RN7SK	46.5963	45.5399	-0.033085	0.962327
U1	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U1	6.11275	0	-Inf	1
SNORA43	0	0	0	1
7SK	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP240	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA9	0	0	0	1
U3	0	0	0	1
RNU6-53	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
RNA5SP85	0	0	0	1
RNU5E-5P	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
SNORD14C	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
RNA5S16	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
SNORD115-44	0	0	0	1
RNA5SP22	0	0	0	1
RNA5SP77	0	0	0	1
U6	0	0	0	1
U3	0	0	0	1
U8	0	0	0	1
SNORD114-12	0	0	0	1
Y_RNA	0	1553	Inf	1
Y_RNA	0	0	0	1
SNORD51	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP235	0	0	0	1
SNORA33	0	0	0	1
U6	0	0	0	1
RNA5SP37	0	0	0	1
SNORD114-22	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	276.792	Inf	1
U1	8.36569	0	-Inf	1
SNORD6	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP131	0	0	0	1
U6	0	0	0	1
RNA5SP366	0	0	0	1
U6	0	0	0	1
RNA5SP167	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP238	0	0	0	1
SNORD50	0	0	0	1
U6	0	0	0	1
RNU6-41	0	0	0	1
U4	0	0	0	1
U6	0	0	0	1
SNORA2	27.5571	0	-Inf	1
7SK	0	0	0	1
Y_RNA	0	0	0	1
RNU1-16P	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
RNY3	0	0	0	1
RNA5SP277	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
Y_RNA	0	0	0	1
SNORA62	1.40827E-38	8.46632	128.821	1
SNORD3A	17.9219	37.574	1.06801	0.474258
Y_RNA	0	0	0	1
SNORD115-43	0	0	0	1
SNORA62	0	13.1954	Inf	1
SNORA25	0	0	0	1
SNORA70	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP279	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP211	0	0	0	1
Y_RNA	0	0	0	1
SNORA70	0	0	0	1
7SK	0	0	0	1
SNORD47	0	0	0	1
RN7SKP1	0	0	0	1
RNU6-61	0	0	0	1
Y_RNA	0	0	0	1
SNORD82	0	0	0	1
Y_RNA	0	0	0	1
7SK	0.00416216	0	-Inf	1
Y_RNA	0	0	0	1
U1	12.4644	0	-Inf	1
Y_RNA	0	0	0	1
RNA5SP259	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
7SK	2.10788	0.619559	-1.76648	0.812725
Y_RNA	0	0	0	1
RNA5SP30	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U4	0	0	0	1
RNA5SP88	0	0	0	1
U6	0	0	0	1
RNU6-54	0	0	0	1
SNORA4	0	0	0	1
Y_RNA	0	0	0	1
SNORD42	0	0	0	1
RNY4P10	0	0	0	1
RNU5E-6P	0	0	0	1
U6	0	0	0	1
SNORA63	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U4	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U4	0	0	0	1
RNA5SP248	0	0	0	1
7SK	0	0	0	1
RNA5SP283	261.599	0	-Inf	0.431808
Y_RNA	0	0	0	1
SNORD25	0	0	0	1
RNU6-81	0	0	0	1
SNORD14	0	0	0	1
U3	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U1	0	0	0	1
U6	0	0	0	1
SNORD116	0	0	0	1
SNORD115-36	0	0	0	1
RNA5SP151	0	0	0	1
SNORD34	0	0	0	1
Y_RNA	0	0	0	1
7SK	0.165756	0.158716	-0.0626134	1
U6	0	0	0	1
Y_RNA	0	0	0	1
VTRNA1-3	0	0	0	1
SNORA64	0	0	0	1
RNA5S7	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
RNA5S13	0	0	0	1
U6	0	0	0	1
SNORD18B	0	0	0	1
U6	5163.61	5444.11	0.0763154	0.979804
Y_RNA	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U8	0	0	0	1
RNU4-2	0	21.2012	Inf	1
Y_RNA	0	0	0	1
MIR539	0	0	0	1
MIR421	0	0	0	1
MIR146B	0	0	0	1
MIR582	0	0	0	1
MIR488	0	0	0	1
MIR484	0	0	0	1
AL691479.1	0	0	0	1
RP11-47J17.2	0	0	0	1
AL356475.1	0	0.0192311	Inf	1
RP5-961K14.2	0	0	0	1
RP11-560A15.3	0	0.0201306	Inf	1
AL445199.1	0	0	0	1
AL353898.2	0.0823638	0.0181027	-2.18581	1
RP11-498P14.5	4.11189	1.60881	-1.35381	0.0708019
CTA-221G9.11	0.132728	0.186015	0.486952	1
AL590489.1	0	0	0	1
AL591516.1	0	0	0	1
AL591516.2	0	0	0	1
AL365202.1	0	0	0	1
RP11-98D18.9	0.59758	0.368237	-0.698495	0.894272
AL590822.1	0.053334	0.0776974	0.54281	1
AC010525.1	0.323054	0.161518	-1.00008	1
AP001007.1	0.31643	0.489007	0.62797	0.257075
RP11-375H19.2	0.0265905	0.0317744	0.256952	1
AC015815.1	0	0	0	1
AC015815.2	0	65.2422	Inf	1
AC015815.3	0	0	0	1
AC015815.4	0	0	0	1
AC015815.5	0	0	0	1
RP11-197P3.4	0.0636257	0	-Inf	1
RP11-277A4.4	0.35796	0.524777	0.551906	0.93607
ZNF525	4.39374	4.6297	0.0754694	0.965999
AC012358.7	0.187191	0.218158	0.220861	1
AP003027.1	0	0	0	1
AC006019.3	0.00985381	0	-Inf	1
UBAC2-IT1	0.059562	0	-Inf	1
AC009107.1	0.053446	0.272877	2.3521	1
AC018696.2	0.0207335	0	-Inf	1
AL162458.1	0	0	0	1
RP11-296A18.3	0.0224353	0.0175866	-0.351297	1
RP3-337H4.8	1.15731	1.02444	-0.175931	0.965579
AC012454.4	0.0225104	0.0255317	0.181698	1
RP11-370F5.4	0.249492	0	-Inf	1
RP11-101E5.1	0	0	0	1
AC131568.1	0	0	0	1
AL591516.3	0	0	0	1
AC009499.1	0	0	0	1
AC074019.2	0	0	0	1
AC105020.1	0.226612	0.173272	-0.387184	1
RP5-930J4.4	46.4832	25.7039	-0.854722	0.210673
AC015969.3	0	0	0	1
RP11-217O12.1	0	0	0	1
RP13-36G14.3	0	0	0	1
AP001187.1	0.0967267	0.392794	2.02179	0.591016
RP11-571E6.3	0	0	0	1
AC020907.2	0.0584781	0.095186	0.702854	1
OR6C71P	0	0	0	1
AC090519.2	0	3.55452	Inf	1
ACTBP6	0	0	0	1
RP11-730A19.6	0.0135711	0.00810841	-0.743048	1
AC016734.1	0	0	0	1
FAM32B	0	0	0	1
RP11-500G10.5	0.0310169	0.0375239	0.274757	1
AC131571.1	0	0	0	1
AC140061.2	0	0	0	1
AC140061.3	0	0	0	1
AC140061.4	0	0	0	1
AC140061.5	0	0	0	1
AC140061.6	0	0	0	1
AC140061.7	0	0	0	1
AC140061.8	0	0	0	1
AC140061.9	0	0	0	1
AC140061.10	0	0	0	1
AC140061.11	0	0	0	1
AC008147.1	0	0	0	1
AC008147.2	0	0	0	1
RP11-163F15.1	0	0	0	1
AC104600.1	0.0146823	0	-Inf	1
AC109925.1	0	0	0	1
RP11-820K3.3	0	0	0	1
AL512625.1	0	0	0	1
LINC00449	0.507002	0.669842	0.40183	0.714745
AC008555.1	0	0	0	1
AC092964.1	0	0	0	1
AC004988.1	0	0.0127118	Inf	1
AC068896.1	0	0	0	1
RP11-814E24.1	0	0	0	1
AC061975.2	0	0	0	1
RP5-1113E3.3	29.3388	10.0901	-1.53986	0.0712235
AL359697.1	0	0	0	1
RP11-77K12.4	0.0746462	0.125579	0.75046	1
AC105036.1	0	0	0	1
AC061975.3	0	0	0	1
AC061975.4	0	0	0	1
AC061975.5	0	0	0	1
AC061975.6	0	0	0	1
AC061975.7	0	0	0	1
AC100852.1	0	0	0	1
AC100852.2	0	0	0	1
INF2	58.4086	51.9967	-0.167759	0.737423
HMGB1P39	0.0298195	0	-Inf	1
OR2N1P	0	0	0	1
RP11-291L22.4	0	0	0	1
RP11-313D6.4	5.67884	4.84012	-0.230554	0.918798
RP11-556O15.1	0.0360094	0.0811507	1.17223	1
RP11-429J17.6	8.39788	9.10773	0.117066	0.848323
AC131571.2	0	0	0	1
AC003079.1	0	0	0	1
RBMS3-AS2	0	0	0	1
AC103801.1	0	0	0	1
AL353662.1	0	0	0	1
AL353662.2	0	3.3699	Inf	0.438159
AL353662.3	0	0	0	1
AL023807.1	0	0	0	1
RP11-697H9.3	0.0316575	0.0342158	0.112119	1
TAS2R2P	0.0283537	0.0597327	1.07498	1
Z99756.1	0	0	0	1
AC016712.1	0	0	0	1
AL353671.1	0.435084	1.3818	1.66718	1
AL353671.2	0	0	0	1
RP11-176H8.1	0.539508	0.607491	0.171218	0.977805
AL135901.1	1.88161	0	-Inf	1
OR52J1P	0	0	0	1
AC004771.1	0.270037	0.408034	0.595529	0.927817
AC138951.1	0	0.11817	Inf	1
RP11-570D4.2	0.191508	0.192449	0.0070757	1
RP13-259N13.2	0	0	0	1
AC090519.3	0	0	0	1
AC090519.4	0	5.05532	Inf	1
AC090519.5	0	0	0	1
AC090519.6	0	0	0	1
AC090519.7	0	0	0	1
AC073940.1	0	0	0	1
OR1F2P	0	0.0512169	Inf	1
AL021707.1	3.1822	2.68905	-0.24293	0.954684
RP11-542B15.1	0	0	0	1
IGBP1-AS1	0.181518	0.116738	-0.636833	1
RP5-886K2.1	0.0460597	0.0678088	0.557966	1
RP5-1096D14.6	0	0.0567947	Inf	1
AC116351.1	0	0	0	1
RP11-375F2.2	0.0123003	0.0214063	0.799342	1
AL137059.1	0.962989	1.36492	0.503228	0.950448
RP11-335E6.2	0	0	0	1
AC004832.1	0.26	0.129472	-1.00587	1
AL512652.1	0	0	0	1
AC069200.1	0	0	0	1
RHOT1P2	0	0	0	1
GP1BB	0.455567	0.365921	-0.316131	0.73126
RP11-84A19.2	0	0.00846549	Inf	1
AL136531.1	0.0076104	0.0241701	1.66718	1
AC007690.1	0	0	0	1
AC144450.2	0.0935229	0.0518856	-0.849986	1
AC012456.3	0	0	0	1
AC083799.1	7.71286	4.65264	-0.729217	0.107171
LINC00501	0.00990921	0.0100992	0.0273963	1
AC106827.1	0	0	0	1
AC007618.3	0	0.0219001	Inf	1
RP4-562J12.2	0.0275868	0.046205	0.744073	1
AC099048.1	0	0	0	1
AL353671.3	0.626641	1.00812	0.685952	0.927651
OR2T5	0	0	0	1
OR2L2	0	0	0	1
OR2W5	0	0	0	1
EFCAB2	13.0653	15.4554	0.242372	0.671669
COX20	30.911	18.1997	-0.764207	0.83369
CHML	19.2023	11.5319	-0.735653	0.000538752
C1orf148	0.767473	0.596679	-0.363162	0.856867
C1orf95	0	0	0	1
RP11-351J23.1	0	0	0	1
TCP10	0	0.00389428	Inf	1
AC092811.1	0.177059	0.113554	-0.640853	1
CAPN8	0.0133932	0.0399606	1.57708	1
TATDN3	30.6664	25.6933	-0.255268	0.767362
SERTAD4-AS1	0	0.12109	Inf	1
C1orf132	0.108105	0.021201	-2.35023	1
CR1	0.00512034	0.00972155	0.924947	1
C6orf99	1.70751	1.94914	0.190943	0.952846
C1orf98	0.0340765	0.0613326	0.847877	1
RAET1G	7.3909	14.3475	0.956978	0.00103163
C1orf53	9.19705	7.86768	-0.225234	0.626779
SAMD5	0	0.00161531	Inf	1
LINC00272	0	0	0	1
TEDDM1	0.007489	0	-Inf	1
GJE1	0	0	0	1
ECT2L	0.00197543	0.0091734	2.21529	1
GPR52	0	0.0232192	Inf	1
RP11-296O14.3	0.872242	0.775108	-0.170331	0.854998
METTL11B	0	0	0	1
FCGR3A	0	0.346082	Inf	1
TMEM244	0	0	0	1
OR6K3	0	0	0	1
OR10T1P	0	0	0	1
CENPW	47.3802	43.8839	-0.110592	0.965797
RP11-243J18.3	1.22505	1.1192	-0.130366	0.971248
SPRN	2.07799	2.02114	-0.0400203	0.968938
C6orf225	1.12005	0.800381	-0.484809	0.0753108
FANK1	1.75521	0.932061	-0.913146	0.0855646
AL591704.9	0	0	0	1
LOR	0	0	0	1
PRR9	0	0.0189779	Inf	1
LELP1	0	0	0	1
SPRR2E	0	0.0685059	Inf	1
KPRP	0	0	0	1
METTL10	18.6308	13.708	-0.44267	0.286042
FAM24A	0	0	0	1
DDO	1.0363	2.52016	1.28208	0.000538752
CCDC162P	0.0892102	0.3141	1.81594	1
LINC00222	0	0.012592	Inf	1
C1orf138	0	0.197638	Inf	1
PPAPDC1A	0	0	0	1
BVES-AS1	0	0.0132055	Inf	1
LINC00577	0	0	0	1
HIST2H3C	0	0	0	1
HIST2H2AA4	0	0	0	1
HIST1H3H	8.83783	4.32019	-1.0326	0.00878921
HIST2H2BF	1.26804	1.4354	0.178858	0.895134
AL358813.2	2.01627	3.3388	0.727638	0.15107
FAM72C	0.969325	0.868505	-0.158445	0.861031
HIST2H3PS2	0	0	0	1
HIST2H2BC	1.48856	1.88526	0.340842	0.714437
RP11-744H18.1	0	0	0	1
NBPF16	0.0690837	0.0561564	-0.298895	1
NBPF20	2.05236	1.85442	-0.146319	0.847422
FAM108A2	0	0	0	1
NBPF24	0.795762	0.536789	-0.567982	0.494514
PNLIPRP3	0	0	0	1
PFN1P2	0.299088	0.223884	-0.417819	1
AL583842.6	0.122297	0.111512	-0.133187	1
HIST2H3A	0	0	0	1
HSD3BP4	0	0	0	1
HSD3B1	0	0.29099	Inf	1
HSD3BP2	0	0	0	1
HSD3B2	0	0	0	1
AL079342.1	0.012465	0.0116125	-0.102196	1
C1orf137	0.205518	0	-Inf	1
ATP1A1OS	0.860553	1.00398	0.222394	0.962439
RBM20	0.00237666	0.00269756	0.182719	1
CXorf68	0	0.0455922	Inf	1
C6orf164	0.0536899	0.0505698	-0.0863746	1
C6orf163	0.0729211	0.016631	-2.13246	1
SNHG5	157.212	76.2376	-1.04414	0.000538752
RP11-451M19.3	0.127776	0.110595	-0.208332	1
RIPPLY2	0	0	0	1
CHIAP2	0	0	0	1
GDI1	36.1945	50.6111	0.483682	0.00441694
PCMTD2	10.4713	6.02721	-0.796879	0.000538752
SOX18	2.62799	1.81507	-0.533936	0.787735
CYP17A1-AS1	0.0451973	0	-Inf	1
LIME1	5.92544	3.48962	-0.763851	0.744071
RP11-475E11.5	0	0	0	1
RP11-261N11.8	0.00344119	0.056104	4.02713	1
PNMA6B	0	0	0	1
OOEP	0.0153554	0.0124713	-0.300136	1
KHDC3L	0	0.0131804	Inf	1
DPPA5	0	0	0	1
C1orf146	0	0	0	1
HSP90B3P	0.00814438	0	-Inf	1
SPANXN1	0	0.0191568	Inf	1
SPANXN2	0	0	0	1
SPANXA2	0	0	0	1
RP1-177G6.2	0	0	0	1
CXorf66	0	0	0	1
C10orf62	0.0249414	0.0188593	-0.403265	1
SAMD13	0.756204	0.287372	-1.39586	0.0501676
RP11-274K13.2	0.708076	0.685704	-0.0463184	0.960852
FAM127B	68.7326	51.6084	-0.413389	0.0131611
FLJ44790	0.035852	0.0154129	-1.21792	1
CCDC160	0	0	0	1
C1orf141	0	0	0	1
EFCAB7	7.56147	6.17658	-0.291857	0.835258
DEFB110	0	0	0	1
RP13-379L11.2	0	0	0	1
GLYATL3	0	0	0	1
LDLRAD1	0.0359376	0	-Inf	1
RP11-188C12.3	0.101221	0	-Inf	1
RHOXF2B	0	0	0	1
C9orf37	13.1504	12.7621	-0.0432382	0.952425
ZYG11A	4.3037	3.9136	-0.137081	0.48482
RP11-290F20.1	4.01184	5.32751	0.409197	0.131936
LCN8	0	0	0	1
LCN6	0	0	0	1
C1orf185	0	0.0714807	Inf	1
GLT6D1	0	0	0	1
IFIT1B	0	0.0219383	Inf	1
COL5A1-AS1	0.296017	0.803617	1.44083	1
TRABD2B	0.763745	1.92846	1.33629	0.000538752
CXorf61	62.5116	97.4505	0.640547	0.000538752
LIPN	0.0672957	0.154427	1.19833	1
LIPK	0.0277891	0.900626	5.01834	0.450533
LIPJ	0	0.0559504	Inf	1
TRPC5OS	0	0	0	1
LCN1P2	0	0	0	1
LRIT2	0	0	0	1
AL359195.1	0.00238334	0.007498	1.65352	1
RP11-465L10.10	0.147563	0.391187	1.40652	0.450723
AL391421.1	0.00628779	0.00583589	-0.1076	1
LRRC73	0.605698	0.167489	-1.85454	0.442434
MYCL2	0	0	0	1
RP11-492E3.1	93.4154	57.7719	-0.693292	0.000538752
RP11-247A12.2	6.1102	4.82905	-0.339481	0.341959
FOXO6	1.77688	0.605175	-1.55392	0.000538752
TCEAL5	0	0	0	1
SYS1	24.6323	34.2823	0.476914	0.251271
TCEAL6	0	0	0	1
RP4-545K15.3	0	0	0	1
INPP5B	9.17789	6.49113	-0.499694	0.083916
RPA4	0.099907	0.0276721	-1.85215	1
TDRG1	0	0	0	1
RP11-552E20.3	0	0	0	1
NEU4	0.284093	0.064787	-2.13259	1
MAFB	0.459746	0.85124	0.888728	0.00103163
TRAF3IP1	15.4393	10.3515	-0.576767	0.194782
RP1-153P14.8	0	0.00767722	Inf	1
BMP2KL	0	0	0	1
CHIC1	3.74387	3.94321	0.074842	0.891781
RP4-640H8.2	0	0.0104481	Inf	1
NAP1L6	0	0	0	1
LINC00684	0	0	0	1
GIGYF2	29.6976	29.6575	-0.00194738	0.997295
AC068134.5	0.0059989	0	-Inf	1
C2orf72	0	0	0	1
RUFY2	33.9331	32.3622	-0.0683816	0.977673
NHSL2	0	0	0	1
GGTA1P	0.00979061	0	-Inf	1
PHACTR4	12.6338	14.6181	0.210473	0.223841
CLPSL1	0	0	0	1
ASAH2B	0.431597	0.733188	0.764499	0.029985
LINC00474	0	0	0	1
AGAP6	1.91022	1.86469	-0.0348064	0.94804
CTGLF11P	0.131977	0.138374	0.0682829	1
TIMM23B	0.382959	0.563453	0.557104	0.881727
ZDHHC18	8.58063	9.82947	0.19603	0.562821
C10orf128	0	0	0	1
RP11-508M1.3	0.232247	0.317105	0.449298	1
CXorf65	0	0.452505	Inf	1
AGAP7	0.0277359	0	-Inf	1
AGAP10	0.320948	0.389355	0.278745	0.515456
LRRC37A5P	0.009742	0	-Inf	1
PPYR1	4.27871	0.840166	-2.34843	0.000538752
GPRIN2	0.00612175	0.00127625	-2.26203	1
SYT15	1.19176	0.807403	-0.561734	0.302254
BMS1P1	0.336832	0.352348	0.0649731	0.922666
TMEM57	8.03587	12.7601	0.667107	0.0672042
PTPN20A	0	0	0	1
GDF5OS	0	0.00660083	Inf	1
ZDBF2	1.86404	1.92042	0.0429912	0.902104
LINC00619	0	0	0	1
GGNBP1	0.0486587	0.0681082	0.48513	1
TXNDC8	0.0580979	0	-Inf	1
RPL12P1	0	0.0888964	Inf	1
AWAT1	0	0	0	1
AC011737.2	0.396345	0.166803	-1.24861	1
DAXX	58.5159	62.6899	0.0994045	0.893479
BMPR2	2.49547	2.6864	0.106364	0.671127
TCEA3	9.92996	7.96515	-0.318087	0.0735995
PFDN6	170.979	157.387	-0.119497	0.781624
RING1	24.6357	24.6055	-0.00177023	0.994763
HSD17B8	13.206	6.27603	-1.07327	0.000538752
RXRB	22.6936	15.8104	-0.521416	0.122259
OXLD1	29.6548	28.1311	-0.076097	0.911698
RP11-713P17.3	0.0137282	0.0120654	-0.186257	1
OR13C3	0	0	0	1
COL11A2	0.783583	0.552368	-0.504457	0.21388
LINC00587	0.0298036	0	-Inf	1
HLA-DOA	0	0	0	1
AC019178.1	90.1008	97.1376	0.108491	0.938656
BRD2	112.547	148.06	0.395656	0.0690123
HLA-DMA	4.0823	4.2019	0.0416583	0.987824
XXbac-BPG246D15.8	9.93177	14.9028	0.585459	0.62126
COL5A2	1.13145	1.26674	0.162942	0.882848
PSMB8	105.789	133.59	0.336623	0.242479
TAP2	94.4859	232.646	1.29997	0.120625
SPIN3	4.23379	2.08607	-1.02116	0.000538752
RP11-622K12.1	107.523	89.9733	-0.257072	0.575332
RP11-219G17.4	0.00387226	0.0134779	1.79934	1
TMEM235	0	0	0	1
PAGE3	0	0	0	1
RP11-153A23.6	1.55162	3.66062	1.23831	0.000538752
FLJ45079	0	0	0	1
HLA-DRA	0.685659	1.30843	0.932278	0.830188
BTNL2	0.0357085	0.0122779	-1.5402	1
COL15A1	0.641327	1.04359	0.702422	0.477813
OR8B2	0	0	0	1
C6orf10	0.00574087	0.0559979	3.28603	1
TMEM225	0	0	0	1
NOTCH4	0.129413	0.236322	0.868776	1
PBX2	21.0834	26.2474	0.316064	0.46235
AGER	3.76731	4.44155	0.237529	0.917285
AP002348.1	0	0	0	1
RNF5	127.748	90.8434	-0.491849	0.295246
AGPAT1	31.5098	44.002	0.481771	0.00703056
DFNB59	0.585567	0.370114	-0.661865	0.766782
PRRT1	19.5453	14.8864	-0.392832	0.757822
FKBPL	7.91969	8.50856	0.103471	0.724697
MRPL38	165.119	159.394	-0.0509079	0.895009
SMIM5	0.116256	0.246484	1.08419	1
ERICH2	0.0259728	0	-Inf	1
SP5	0.440131	0.07923	-2.47382	1
CYP21A1P	0.0321575	0.21399	2.73432	1
C9orf118	0	0	0	1
STK19	15.8419	17.4168	0.136733	0.782515
CD300LD	0	0	0	1
BTBD17	0.00574784	0.00628949	0.129923	1
DOM3Z	21.8755	19.6101	-0.157725	0.678962
SKIV2L	39.9369	48.4878	0.279898	0.512147
C9orf129	0.338922	0.368111	0.119188	0.967795
RDBP	64.4637	58.8196	-0.132189	0.722305
NXPE2	0.0217841	0.00594362	-1.87386	1
RP11-380J14.1	0.0909902	0.108466	0.253463	1
SPANXN5	0	0.00815184	Inf	1
C10orf126	0	0.0102391	Inf	1
ZBTB12	9.71285	4.63815	-1.06634	0.288996
RP11-552E4.3	0	0	0	1
SDHD	49.9873	44.0962	-0.180907	0.721339
EHMT2	24.1828	19.0685	-0.342792	0.0643183
XAGE1E	0	0	0	1
XAGE1D	0	0	0	1
C1orf134	7.88391	3.0345	-1.37745	0.667966
XAGE1A	0	0	0	1
AC005042.4	0.198473	0.215099	0.116056	1
LAYN	0.0251726	0.0201541	-0.320785	1
XAGE1B	0	0	0	1
SLC44A4	0.0220682	0.0767719	1.79861	1
NEU1	11.0955	29.5954	1.41539	0.000538752
C6orf48	162.112	71.5807	-1.17935	0.000538752
HSPA1B	24.7739	25.7449	0.0554639	0.834846
HSPA1A	49.0048	47.1877	-0.0545113	0.84237
HSPA1L	1.13275	0.944416	-0.262335	0.903105
LSM2	63.3284	44.6144	-0.505344	0.000538752
RP11-410N8.4	0	0	0	1
VARS	97.6987	68.8133	-0.505651	0.0108391
VWA7	1.35928	1.95187	0.522015	0.436455
CARD16	86.2527	375.071	2.12052	0.000538752
RP11-65D24.2	0	0	0	1
AC012306.2	0	0	0	1
CASP12	0	0	0	1
