symbol	Uninfected_24.FPKM	SC35M_wt_24.FPKM	uninfected_24_SC35M_wt_24.logfc	uninfected_24_SC35M_wt_24.qvalue
AC072062.3	0.0101458	0	-Inf	1
AC009229.4	0	0.0430953	Inf	1
RP11-738I14.4	0	0	0	1
ASH1L-IT1	0.0623824	0.123248	0.982356	1
RP1-283E3.4	5.03945	1.85034	-1.44547	0.325221
AKR1D1P1	0	0	0	1
RP4-738P11.3	0	0	0	1
XXyac-YX155B6.2	0	0	0	1
GS1-164F24.1	0	0	0	1
GLUDP2	2.75457	2.49708	-0.14158	0.86579
AC002553.1	0	0	0	1
ZNF965P	0	0	0	1
AC092013.1	0	0	0	1
RP11-266I14.3	0	0	0	1
AC012363.8	0.109792	0.162525	0.565895	1
AC098817.3	0	0	0	1
AC015922.5	0	0	0	1
AC007365.4	0	0.244292	Inf	1
RP13-210D15.6	0	0	0	1
AC092796.1	0	0	0	1
AC012358.4	0.354107	0.178237	-0.99039	0.797437
IGHD4-17	0	0	0	1
DNAJB3	0	0	0	1
RP11-239H6.2	0	0	0	1
RP11-248J23.5	0.0558034	0	-Inf	1
OR5W1P	0	0	0	1
RP11-171A24.2	0	0	0	1
RP4-773A18.4	0	0.162262	Inf	1
RP1-180M12.1	0	0	0	1
MRPS17P9	0	0	0	1
RP11-195C7.3	0.0163049	0.155776	3.2561	1
ARHGAP42P1	0	0	0	1
RP11-227F8.2	0	0	0	1
AL392086.1	0.489038	0.502485	0.0391352	0.94479
AC006370.2	0	0	0	1
RP11-271F18.2	0	0	0	1
AC122136.2	0	0	0	1
SLC9A7P1	0.00435408	0.0288108	2.72617	1
RP11-958N24.2	0.0329206	0.0495271	0.589227	1
TRIM60P3Y	0	0	0	1
ST13P21	0	0	0	1
AP003385.2	0	0	0	1
CARM1P1	0	0.10085	Inf	1
AC008850.3	0	0.269793	Inf	1
TRIM60P11Y	0	0	0	1
RP1-213J1P__B.1	0.0967585	0	-Inf	1
AL645730.2	0	0	0	1
KRTAP8-3P	0	0	0	1
MTND5P31	0	0.034219	Inf	1
AC093166.2	0	0	0	1
RP13-143G15.3	0	0	0	1
RP11-184B22.2	0	0	0	1
UGT1A11P	0	0	0	1
RP11-420H19.2	0	0	0	1
SUCLA2-AS1	0.836902	0.442782	-0.918462	0.912007
SEPT2P1	0	0	0	1
RP11-381K7.1	0	0	0	1
RP11-156G14.6	7.2744	33.4347	2.20045	1
RP11-307O1.1	0	0	0	1
AC007276.5	0.454771	0.302979	-0.585925	0.308199
RP4-533D7.5	0.752733	0.821828	0.126698	1
MTND5P18	0	0.0236631	Inf	1
HNRNPA1P31	0	0	0	1
AC002383.2	0	0	0	1
ARL5AP1	0	0	0	1
TCEB1P11	0	0	0	1
RP4-805N21.1	0.244495	0.0846488	-1.53024	1
RP11-807H17.1	0	0	0	1
USP9YP12	0	0	0	1
RP3-389A20.2	0	0	0	1
GRAMD4P1	0	0	0	1
RP11-426M1.2	0	0	0	1
RP11-59J5.1	0.201257	0.295783	0.555498	1
AC114760.1	0	0	0	1
PSPC1P1	0	0	0	1
RP11-46E17.6	0	0	0	1
ASS1P5	0	0.220487	Inf	1
PRKRIRP6	0	0.00883585	Inf	1
ATP6V0E1P4	0	0	0	1
RP11-79N23.1	0.0147643	0.265319	4.16755	1
RP11-459K23.1	0	0.396931	Inf	1
FAM66A	0	0	0	1
RP11-402M4.1	0	0	0	1
PSMA2P3	0	0	0	1
OR5P4P	0	0	0	1
LINC00352	0	0	0	1
RP1-272J12.1	0	0	0	1
RP11-77P6.2	0.550278	0.380141	-0.533625	0.749725
RP13-100B2.4	3.80548	0.998642	-1.93004	0.362311
AC062032.1	0	0	0	1
RP11-380G5.4	0	0	0	1
SNAP25-AS1	0.129428	0	-Inf	1
RP11-102C16.3	0	0	0	1
CTD-2031P19.3	0.0948048	0.638953	2.75268	0.00238261
RP11-73B2.6	0	0	0	1
RP11-141M1.1	0	0	0	1
RP11-69C17.3	0.0522084	0.445041	3.09159	0.0157125
KRT8P44	0	0	0	1
RP11-130C19.3	0	0	0	1
TCEB1P16	0	0	0	1
RP11-143M1.3	0	0.129505	Inf	1
RP11-710A11.2	0	0	0	1
AL353997.11	0	0	0	1
RP1-153P14.5	0	0	0	1
AL353791.1	0	0	0	1
SPTLC1P5	0	0	0	1
RP5-905H7.7	0	0	0	1
RBPJP6	0	0	0	1
RP11-191N8.2	0.0648819	0	-Inf	1
MACROD2-IT1	0	0	0	1
SRGAP3-AS3	0	0	0	1
AC009508.1	0	0	0	1
RP13-16H11.2	0	0	0	1
RP11-331F9.4	0	0	0	1
RP11-423F24.3	0	0.493281	Inf	0.129048
RP6-102O10.1	0	0	0	1
MTND2P30	0	0	0	1
AC104695.4	0.109975	0.136455	0.311252	1
RPL3P2	0.0843786	0.204836	1.27952	1
RP11-372M18.1	0	0	0	1
UQCRBP2	2.0195	0	-Inf	0.0384616
FRMD8P1	0	0	0	1
RP11-103C16.2	0.0179632	0	-Inf	1
AC007383.3	2.22544	1.85925	-0.259368	0.874155
RP11-543D5.1	0	0	0	1
AC003989.4	0	0	0	1
CYCSP46	0	0	0	1
RP11-312B8.2	0	0	0	1
RPL18AP17	0	0	0	1
RP11-439E19.3	0.119749	0.583295	2.28421	0.17318
RP11-704J17.5	0.13397	0.118918	-0.171945	1
RP11-305E6.1	0	0	0	1
RP11-399H11.3	0	0	0	1
RP11-276H7.2	2.89977	2.20513	-0.395075	0.877128
RP5-837I24.6	0	0	0	1
RP11-382D8.3	0	0.832635	Inf	1
RP5-1074L1.1	0.180347	0.278504	0.626927	1
RP5-1112F19.2	0	0	0	1
AC098592.6	0	0	0	1
AC004014.4	0	0	0	1
NPM1P22	0	0	0	1
NR1H5P	0	0	0	1
RP11-600G3.1	0	0	0	1
PRKRIRP3	0	0	0	1
PIN4P1	0.0925839	0.914585	3.30428	1
C9orf35	0	0	0	1
AC002127.2	0	0	0	1
AC012668.3	0	0	0	1
AC004907.2	0	0	0	1
BRK1P2	0	0	0	1
TRIM60P18	0	0	0	1
AC092675.4	0	0	0	1
TDGF1P1	0	0	0	1
AC010141.8	0	0	0	1
AC110781.5	0	0	0	1
AC108463.2	0.700429	0.596484	-0.231756	0.965613
RP5-891H21.1	0	0	0	1
RP11-397J18.1	0	0	0	1
CENPVP2	0	0	0	1
MTND5P1	0.016505	0.0512808	1.63552	1
RPL7AP65	0.0376724	0.250107	2.73097	1
DHX9P1	0.0107831	0.00454376	-1.24681	1
RP5-1158B12.2	0	0	0	1
AC020743.2	0	0	0	1
AC004017.1	0	0.121737	Inf	1
AC011933.2	0.403152	0.821771	1.02741	1
CTD-2330K9.3	0.620799	1.5359	1.30689	0.691131
LINC00357	0.0218216	0	-Inf	1
AC073343.13	0.196928	0.271157	0.461463	1
LINC00413	0	0	0	1
RP11-393M18.1	0	0	0	1
RP11-350G8.5	0.0413306	0.0370158	-0.15907	1
RP11-321E8.5	0	0.0157195	Inf	1
AC074338.5	0	0	0	1
RAPGEF4-AS1	0	0.00873628	Inf	1
RP11-166O4.4	0.208974	0	-Inf	1
RP11-309H21.1	0	0	0	1
RP11-383C5.3	0.504557	0.888746	0.816754	0.73317
HCG20	0.0401336	0.259175	2.69104	1
CYP1D1P	0	0	0	1
RP1-251M9.3	0	0	0	1
AC069257.8	0	0	0	1
AC019084.7	0	0.145096	Inf	1
AC078842.3	0	0	0	1
C14orf144	0.059742	0.0832778	0.479187	1
AC010967.2	0	0	0	1
HMGN2P21	0.886542	0	-Inf	1
RP4-663N10.1	0	0	0	1
HSPD1P9	0	0	0	1
RP3-395M20.9	0	0.227815	Inf	1
VN1R51P	0.0906108	0.0575987	-0.653645	1
KB-1125A3.10	0	0.235435	Inf	1
RP3-522D1.2	0	0	0	1
RP4-581F12.1	0	0	0	1
RP11-441A11.1	0	0.0688025	Inf	1
AC097721.2	0.556045	0.604341	0.120162	0.950361
RP4-781K5.4	1.07549	1.4838	0.464306	0.776504
DNAJA1P6	0	0	0	1
RP11-15B24.2	0	0	0	1
RP11-598C10.1	0	0	0	1
POLR2J2	3.04053	7.10721	1.22496	0.590127
TOP3BP1	0	0	0	1
RP11-325E14.2	0	0	0	1
RP11-151F5.2	0.141883	0	-Inf	1
RANP5	0	0.781712	Inf	0.000538752
RP11-399L7.2	0	0	0	1
CFL1P3	0	0	0	1
SEC63P1	0.0446221	0	-Inf	1
RP11-552D4.1	0	0	0	1
RP11-15J6.1	0.755144	1.01491	0.426529	0.941282
Z83001.1	0.157285	0	-Inf	1
RP11-135J2.4	0	0	0	1
AC023469.2	0	0	0	1
RP11-222A11.1	0.324638	0.432016	0.412254	1
RP11-61J19.3	0	0.386577	Inf	1
RP11-100G15.3	0.0194103	0	-Inf	1
RPL7P47	0.0329463	0.428637	3.70157	1
RP11-255A11.2	0.169565	0	-Inf	1
AC133106.2	0	0	0	1
UBBP5	0	0	0	1
BOD1L2	0	0	0	1
RP11-475E11.2	0.0209394	0.0436773	1.06066	1
HLA-U	7.61462	7.88618	0.0505538	1
AC012368.1	0	0.147402	Inf	1
RP11-385M4.2	0	0	0	1
RP1-121G13.2	0	0	0	1
IFNA14	0	0.160146	Inf	1
RP5-884G6.2	1.0209	0.721323	-0.501119	0.935193
AC004920.2	0	0	0	1
RP5-837M10.4	0.381091	0.497381	0.384217	0.910583
RP11-119F7.4	0	0	0	1
RP1-197O17.2	0	0	0	1
RP11-302K17.7	0.427172	0.237823	-0.844927	1
RP11-417C21.2	0	0	0	1
AC005162.3	0	0	0	1
RP11-361M4.1	0	0	0	1
RP11-39K24.12	0	0	0	1
AC110620.1	0	0	0	1
AC016912.3	0	0.0679996	Inf	1
RP3-340N1.6	0	0	0	1
RP11-452F19.3	154.543	169.326	0.131796	0.95063
AP000692.9	0.146136	0.185387	0.34323	1
AC092839.3	0.0393702	0.401932	3.35178	1
MFI2-AS1	49.5084	76.9536	0.636316	0.791141
ST13P19	0	0.04476	Inf	1
AC016697.6	0	0	0	1
AC112220.2	0	0	0	1
AC003991.3	0.559268	0.195483	-1.51649	0.391487
RP11-165F24.5	0.0761039	0	-Inf	1
LOC124685	0	0	0	1
AP001631.10	0.799808	0.438405	-0.867388	0.198045
PHBP3	0	0.0342047	Inf	1
MTND1P17	0	0	0	1
RP11-15B24.3	0	0	0	1
RP1-122O8.7	1.21765	1.4174	0.219147	0.977354
RP11-516A11.3	0	0	0	1
LINC00568	0.161772	0.967767	2.5807	0.246388
RP11-12L8.1	0	0	0	1
IGHD6-6	0	0	0	1
RP11-279E1.1	0	0	0	1
AC099684.1	0	0	0	1
AC092578.1	0	0	0	1
AC073128.10	0	0	0	1
RP11-216M21.5	0	0	0	1
AP001469.7	1.65198	1.92625	0.221603	0.975148
GS1-421I3.4	0	0	0	1
RP3-467K16.4	0.095134	0.112904	0.247061	1
AC105339.1	0	0.0633677	Inf	1
RP11-180I4.2	0	0	0	1
RP11-308N19.5	0	0	0	1
TMBIM4	0.000339313	0.000910215	1.42359	1
CASP16	0.126376	0.350633	1.47224	1
RPL3P1	0	0	0	1
RP11-84A14.4	0.647141	3.00543	2.21542	0.582732
AC004941.3	0	0.106673	Inf	1
RP11-23I7.1	0	0	0	1
RP11-302F12.2	0	0	0	1
AL589685.1	0	0	0	1
RP11-410N8.1	0	0	0	1
AC007952.5	0.236365	0.467901	0.985183	0.43312
TLE1P1	0	0	0	1
AP001465.5	0	0	0	1
RP13-57D9.3	0	0	0	1
LL22NC03-23C6.15	0	0	0	1
AC097713.3	0	0	0	1
RP11-125K10.5	0	0	0	1
MTND1P11	0	0	0	1
RP11-489C13.1	0	0	0	1
HNRNPA1P21	0	0	0	1
PPIAP19	0.129991	1.25667	3.27312	0.372075
RP1-40E16.11	0.0470697	0.0490912	0.0606649	1
AC121251.1	0	1.58946	Inf	1
RP1-317E23.3	7.07942	14.8395	1.06774	0.459092
AC091770.3	0	0	0	1
RP11-244N9.6	0	0	0	1
GEMIN8P4	2.31059	1.73023	-0.417298	0.432634
RP4-656G21.1	0.0468949	0	-Inf	1
RP11-455B2.9	0	0	0	1
MTND2P25	0	0	0	1
SNX19P1	0	0	0	1
RP11-363H12.1	0.029947	0	-Inf	1
RP13-60M5.2	0	0	0	1
RP11-104D3.1	0	0	0	1
RP11-345I18.6	0	0	0	1
RP11-342M1.3	2.72842	3.20592	0.232671	0.900626
TCEB1P14	0	0	0	1
CTA-415G2.2	0	0	0	1
RP11-498B4.7	0	0	0	1
PTPN2P1	0	0.0251275	Inf	1
OR2M3	0	0	0	1
AL022341.3	0.274273	0.400573	0.546454	1
RNF144A-AS1	0.00668648	0.0481622	2.84858	1
RP4-724E13.2	0.20745	0	-Inf	1
RP11-778D9.4	0.254951	0.80589	1.66036	0.600645
AC016717.1	2.11684	7.31029	1.78802	0.316724
AC007967.2	0	0	0	1
C1orf143	0	0.19566	Inf	1
AC073091.2	0	0	0	1
RPL7AL2	0	0	0	1
HYALP1	0	0.0563078	Inf	1
OFD1P17	0.0152974	0.02697	0.818066	1
NLGN1-AS1	0	0	0	1
AC109586.1	0	0	0	1
RP11-541F9.2	0	0	0	1
RP11-367F23.1	0	0	0	1
AL390877.1	0.0689838	0	-Inf	1
ATF4P3	0.0449522	0.0486069	0.112768	1
RP11-165O3.2	0	0	0	1
LINC00578	0.0586514	0	-Inf	1
AC074363.1	0	0	0	1
HCG11	9.06497	9.04493	-0.00319402	0.990804
NACAP1	0.00672697	0.0710082	3.39996	1
AC016908.1	0	0	0	1
AC074019.1	0	0	0	1
RP11-219C24.10	0	0	0	1
RP11-124I4.2	0	0	0	1
GAPDHP1	0.145061	0.18358	0.339749	1
GLRXP	0	0	0	1
AP001476.4	0	0	0	1
AC073271.1	0	0	0	1
KIAA0494-AS1	0.0848848	0	-Inf	1
GS1-304P7.2	0	0.233881	Inf	1
RP11-85G21.1	0	0	0	1
TTTY17A	0	0	0	1
MOB1AP1	0	0	0	1
AC093495.4	0.840652	0.807726	-0.0576422	0.988345
RP11-436G20.1	0.0636555	0.0628818	-0.0176445	1
AC006028.9	0.146324	0.110091	-0.410465	1
UBBP2	0	0	0	1
RP11-111E2.1	0	0	0	1
AC012442.6	0.332384	0.33404	0.00716703	1
COL6A4P2	0	0	0	1
MT-ATP8	34580.6	180623	2.38495	0.000538752
RP11-323I1.1	0	0	0	1
AC010141.6	0	0	0	1
AC136604.1	0	0.0679761	Inf	1
RP11-127L20.3	0	0	0	1
AC073218.2	0	0	0	1
RP11-350G8.7	0	0.0827012	Inf	1
RP5-1125A11.1	2.51607	2.75828	0.132596	0.978597
RP11-254K3.1	0	0	0	1
RP11-513G11.2	0	0.0614809	Inf	1
AC106874.1	0	0	0	1
MUC3A	0	0	0	1
RP3-508I15.9	1.92685	1.86875	-0.0441702	0.978904
ARMCX3-AS1	0	0	0	1
AC112518.3	0	0	0	1
ORM2	0	0	0	1
RP11-367B6.2	0	0	0	1
RP11-497D6.2	0	0	0	1
LYPLA2P1	0	0	0	1
AP000593.5	0	1.176	Inf	0.127276
KDM5B-AS1	0.175078	0.173846	-0.0101894	1
RP4-640E24.1	0	0	0	1
RP11-132M7.3	0	0	0	1
RP11-445P17.6	0	0	0	1
RP11-220I1.4	0	0	0	1
RP4-686C3.7	0.014755	0.13026	3.14212	1
AL589743.2	1.17441	1.55772	0.407497	0.878583
LINC00392	0	0	0	1
TTTY4C	0	0	0	1
C19orf24	52.5727	76.095	0.533486	0.279783
RPL7P55	0	0	0	1
RP11-186N15.3	0.0929493	0.119251	0.359486	1
RP11-10F11.2	0	0	0	1
OR4K6P	0	0.029738	Inf	1
AC016734.2	0.117985	0.204023	0.790132	1
RP11-113A10.3	0	0.0298415	Inf	1
RP11-255G21.1	0.007889	0.0638954	3.0178	1
GS1-204I12.2	0	0	0	1
GAPDHP45	0	0	0	1
AL160314.1	0.0255779	0.0764571	1.57975	1
CYP4F29P	0.178058	0.0375385	-2.2459	1
GUSBP11	3.63424	4.38157	0.269795	0.74919
RP11-522L3.5	0.0235018	0	-Inf	1
RP11-235C23.5	0.0245236	0.0536139	1.12844	1
AP001610.5	0.434678	0.291168	-0.578094	0.918912
SPATA2P1	0	0	0	1
RP11-358M14.2	0	0.0940269	Inf	1
AC008753.6	0.120251	0.138175	0.200446	1
AC233263.1	0	0	0	1
RP11-109G10.2	0	0	0	1
RP11-206L10.2	0.605847	0.608537	0.00638965	0.990826
RP11-516A11.1	0.00890472	0	-Inf	1
AC097495.3	0	0	0	1
RP11-730A19.5	0	0.154024	Inf	1
RPL17P43	0	0	0	1
AC024028.1	0	0	0	1
AC073063.10	0.137393	1.26136	3.1986	0.541639
OR9H1P	0	0	0	1
RP11-804H8.5	0	1.89627	Inf	1
RP5-845O24.8	0	0	0	1
RP11-337N19.1	0	0	0	1
RP5-1043L13.1	0	0	0	1
CTB-20D2.1	0	0	0	1
RP1-238O23.4	0.359259	2.05029	2.51274	0.157206
RP11-1148L6.5	6.4828	21.5938	1.73593	0.000538752
RP11-12D5.4	0	0	0	1
FTLP17	0	0	0	1
RP11-181E22.1	0	0.567427	Inf	0.00556088
RPS26P4	0	0	0	1
RP11-148G20.1	8.41162	33.7305	2.0036	0.723469
AC018832.1	0	0	0	1
RP11-537H15.3	0.0484622	0	-Inf	1
RP11-184A2.2	0	0.954182	Inf	1
RP11-552J9.9	0	0	0	1
BX322559.3	0.58	1.80799	1.64026	0.759521
AC113617.1	0	0	0	1
RP11-365F18.1	2.52055	0.895338	-1.49323	0.714405
RP11-503C24.3	0	0	0	1
AC015971.2	1.48353	0.823414	-0.849343	0.761163
SAR1P1	0	0	0	1
RP1-90J20.2	0	0	0	1
RP11-18B3.3	0	0	0	1
RP11-524L6.2	0	0	0	1
AC106873.4	0.0508266	0.22997	2.17779	1
RP11-91A18.5	0	0.201983	Inf	1
RP11-85L21.4	0	0	0	1
RP11-497K15.1	0	0	0	1
AC012497.2	0	0	0	1
RP11-232A1.1	0	0	0	1
RP11-520B13.4	0.00648918	0	-Inf	1
AC010891.2	0	0	0	1
AC016697.2	0	0	0	1
ITPKB-IT1	0	0	0	1
FAM197Y7	0	0	0	1
AC007040.6	0.134325	0.229441	0.772398	1
RP5-1125A11.4	0	0.0585633	Inf	1
AC068039.4	0.288823	0.876163	1.60101	0.00103163
AC011995.3	0	0	0	1
RP11-343J18.1	0	0	0	1
RP11-325F22.3	0.681882	2.48229	1.86408	0.00556088
BX248409.1	0	0	0	1
RP11-216B9.6	1.38274	1.53778	0.153316	0.977363
RP1-224A6.3	0.0590122	0.294057	2.31701	1
HMGN2P25	0	0	0	1
RP4-575N6.2	0	0	0	1
AC079154.1	0	0	0	1
RP11-251M1.1	0	0.132709	Inf	1
RP3-347E1.2	0	0	0	1
RP11-563N6.6	0	0	0	1
AP001468.58	0.0328182	0	-Inf	1
RP4-800M22.1	0.167268	0.638714	1.93301	1
RP1-111D6.3	0	0.0355747	Inf	1
CCT6P1	1.87424	2.57409	0.457752	0.118569
TCEB1P24	0	0	0	1
CDY4P	0	0	0	1
RP4-625H18.2	0.0113427	0	-Inf	1
AC024937.2	0	0.618506	Inf	1
AC010733.4	0	0.0659776	Inf	1
PTMAP1	0	4.21357	Inf	0.372075
RP11-549L6.3	3.42242	1.64442	-1.05744	0.681266
CTSL1P3	0	0	0	1
RP4-735C1.6	0.146527	0	-Inf	1
AC005013.5	0	0	0	1
LINC00687	0.0314549	0	-Inf	1
RP4-633I8.4	0	0.273182	Inf	1
RP11-402L1.11	0	0	0	1
RP5-1091N2.9	0	0.0431164	Inf	1
RP5-859M6.1	0	0	0	1
RP11-15B24.5	0	0	0	1
ARL5AP3	0	0	0	1
DHFRP2	0	0.0743236	Inf	1
OR7E23P	0	0.168639	Inf	1
AC004951.6	1.56398	1.82722	0.22443	0.768183
RP5-864K19.4	0.395651	0.801538	1.01854	0.810394
RP11-400N13.2	0.848994	1.21514	0.517292	0.813305
RP5-859I17.2	0	0	0	1
TSTD3	2.58471	6.3122	1.28814	0.00103163
MTND5P6	0	0	0	1
LMO7-AS1	0.0686469	0.0977778	0.510313	1
UGT1A2P	0	0.0342679	Inf	1
AC073052.1	0.0196107	0	-Inf	1
RP1-154J13.3	0	0	0	1
SDAD1P1	0.835654	0.277334	-1.59128	0.106972
RP5-994D16.9	2.09892	1.11482	-0.912834	0.658355
RP11-229A19.3	0	0	0	1
CXorf28	0	0	0	1
CYP2C59P	0	0	0	1
RP11-445N18.3	0	0	0	1
AP006222.2	0.204334	0.439393	1.10458	0.134387
RP11-617O8.1	0	0	0	1
TRAPPC2P10	0	0	0	1
RP5-1189B24.4	0	0.0378543	Inf	1
RP11-402N8.1	0	0	0	1
RP11-176D17.3	1.86009	1.09935	-0.758719	0.761163
AC018865.11	0	0	0	1
LIN28AP2	0	0	0	1
OST4	215.967	814.369	1.91488	0.000538752
CSTP1	0	0	0	1
RP3-342P20.2	0.0600818	0.297668	2.3087	1
RP1-290I10.3	0.0352867	0	-Inf	1
AC130464.1	0	0	0	1
U51244.2	0	0	0	1
RP5-859D4.3	0	0	0	1
RP11-106M7.1	0	0	0	1
RP11-567J24.4	0.162301	0	-Inf	1
AC017099.3	2.63342	2.20233	-0.257908	0.63028
RP13-225O21.2	0.175069	0.356528	1.02609	1
AC092168.4	0	0	0	1
AC096732.1	0	0	0	1
RAB11FIP1P1	3.42222	3.0193	-0.180721	0.497213
RP11-368M16.2	0	0	0	1
RP3-523C21.1	0.00530586	0	-Inf	1
AC106875.1	0.044064	0.164557	1.90092	1
TMSB10P1	0	0	0	1
RPL15P18	0.16396	0	-Inf	1
EEF1A1P11	0.448329	0.492514	0.135608	0.920033
RP11-347D21.2	0	0	0	1
RP4-586O15.1	0	0	0	1
AC011897.2	0	0	0	1
RP11-98I9.4	2.82711	2.25843	-0.324007	0.813279
DAP3P2	0.0386267	0.522303	3.75722	0.357217
RP11-183E9.3	0.00896711	0.0265481	1.56589	1
AC006460.2	3.12301	2.82591	-0.14422	0.9499
RP11-339B21.8	0	0.0740699	Inf	1
RP11-281A20.2	0	0	0	1
AC023271.1	0	0	0	1
CT47A7	0	0	0	1
SURF6P1	0	0	0	1
RP11-298C3.2	0	0	0	1
AC099552.3	0.78041	0	-Inf	1
RP11-236F9.2	0	0	0	1
RP4-763G1.1	0	0	0	1
RP5-1087E8.2	0	0	0	1
RP3-510D11.1	0.230333	0.360164	0.644932	1
RP11-179B15.5	0.170692	0.407696	1.2561	1
AC068057.1	0	0	0	1
RP11-567B20.1	0	0	0	1
RP1-241P17.4	0.0246394	0.0771195	1.64613	1
RP11-95H8.5	0	0	0	1
RP11-392O17.1	0	0	0	1
AL353608.1	0	0	0	1
AC009411.1	0	0	0	1
RP11-526K17.2	0	0	0	1
IMMP2L-IT1	0.164946	0	-Inf	1
AC093159.1	0	0.281575	Inf	1
GS1-519E5.1	0	0	0	1
KIAA1984-AS1	3.58385	2.32089	-0.626828	0.660532
CTA-313A17.3	4.31955	9.57598	1.14854	0.050648
OR7E26P	0	0	0	1
ITPKB-AS1	0	0	0	1
RP11-108M9.3	0.0729567	0.0871679	0.256758	1
RP11-483M24.2	0	0	0	1
SNRPGP9	0	0	0	1
RP11-391J2.3	0	0	0	1
AC004837.5	0.0215705	0	-Inf	1
RP11-560D2.2	0	0	0	1
RP3-340B19.3	0.0600996	0.0622429	0.0505538	1
RP11-550P17.5	0	0	0	1
RP11-114M1.1	0	0	0	1
AL133247.2	0	0	0	1
RP11-3N2.3	0	0	0	1
RP11-170M17.1	0	0	0	1
VN1R4	0	0	0	1
AC006461.2	0	0	0	1
AC073133.2	0	0.132808	Inf	1
FAM22E	0.0204157	0.166161	3.02483	1
HSFY7P	0	0	0	1
LINC00108	0	0	0	1
RP11-279N8.1	0	0.322307	Inf	1
AC010731.2	0	0	0	1
TUBB1P2	0	0	0	1
AC073143.1	0	0	0	1
AC005042.5	0	0	0	1
RP1-41P2.7	0	0	0	1
RP5-1053E7.1	0.0243989	0.0203781	-0.259798	1
AC007381.3	0	0	0	1
AP000459.4	0	0	0	1
CFTRP1	0	0	0	1
C1orf233	0	0	0	1
PAICSP2	0	0	0	1
AC013436.6	0	0	0	1
MTND4P1	0	0	0	1
MACC1-AS1	0	0	0	1
RP6-11O7.2	0	0	0	1
POLR2CP	0	0	0	1
RPL39P	0	96.9969	Inf	0.0160169
RP5-872K7.7	0.100473	0	-Inf	1
RP11-574F21.2	0.907063	0.813679	-0.156742	0.979883
CLDN25	0	0	0	1
RP3-341D10.4	0.720516	0.579506	-0.314205	0.368192
GS1-590J15.1	0	0	0	1
HNF4GP1	0	0	0	1
HK2P1	0.00346465	0	-Inf	1
AC144450.1	0.0729905	0.0730514	0.00120336	1
RP13-476E20.1	0.0507009	0.300508	2.56732	1
AC093166.3	0	0.0990523	Inf	1
RP11-66N11.7	0.0256056	0.0559794	1.12844	1
RP11-157L3.2	0	0	0	1
AC012462.3	0	0.403966	Inf	1
RP3-434P1.6	0.0692444	0	-Inf	1
RP1-302D9.1	0	0	0	1
ZNF883	1.57773	1.94502	0.301937	0.214973
RP3-399L15.3	0.510988	0.507397	-0.0101728	0.995359
RP11-1B20.1	0	0	0	1
RP11-495P10.9	8.92057	0.72293	-3.62521	0.49247
GS1-278J22.2	0	0	0	1
AC092295.4	0.256951	0.557104	1.11645	1
HOTAIR	6.92739	8.75393	0.337619	0.514171
RP4-534N18.2	0.243523	0.255604	0.0698512	1
RP5-1051H14.2	0	0	0	1
CTD-3211M3.1	7.1722	8.14495	0.183489	0.877242
AC005152.3	0	0	0	1
AC079779.4	0	0.185927	Inf	1
PHKG1P2	0	0	0	1
RP11-554K11.1	0	0	0	1
RP11-568A7.2	0	0	0	1
AC005682.5	1.07522	2.81368	1.38783	0.00878921
AC008940.1	0	0	0	1
RP11-556E13.1	0	0	0	1
RP11-321E8.2	1.03021	0.967584	-0.0904786	0.946964
AC096558.1	0	0	0	1
MYO5BP3	0	0	0	1
RP11-170J3.2	0	0.222708	Inf	1
RP11-791O21.5	0	0	0	1
RP1-23K20.2	0	0	0	1
VN1R35P	0	0	0	1
AC090587.5	0.876009	0.380275	-1.2039	0.885874
PSMD10P1	0.176906	0	-Inf	1
RP11-416K24.1	0	0	0	1
RP11-20O24.1	0	9.49184	Inf	0.365895
KRT18P1	0.0239446	0	-Inf	1
RP11-129O7.2	0	0	0	1
TRGV5P	0	0	0	1
LINC00448	0	0	0	1
AC097461.2	0	0	0	1
RP11-109A6.4	0.0831234	0.0157099	-2.40358	1
PROB1	3.24997	1.93479	-0.748248	0.000538752
RP11-354E23.2	0	0.0763095	Inf	1
CTB-147C22.3	0	0.184536	Inf	1
AC006482.1	0	0	0	1
TTC3-AS1	0.436479	0.541014	0.309756	0.969363
RP11-255A11.13	0	0	0	1
RP4-676J13.2	0	0	0	1
AC004692.4	0.0471312	0	-Inf	1
AC008072.1	0	0	0	1
RP11-439L8.3	0	0.020504	Inf	1
RP11-31E13.2	0	0	0	1
RP11-336A10.7	0	0	0	1
RP11-492I21.1	0.0246726	0	-Inf	1
RP3-419C19.3	0	0	0	1
COL11A2P	0	0	0	1
RP3-335N17.2	0	0	0	1
RP11-307B23.1	0	0	0	1
RP5-826L7.1	0	0	0	1
MTND4P18	0	0	0	1
CES1P1	0.687283	2.46561	1.84297	0.000538752
ARL17B	1.23706	1.1273	-0.134047	0.869722
RP5-968D22.1	0	0.0236631	Inf	1
RP11-155G14.1	0.304939	0	-Inf	1
RP11-251A15.4	1.68184	2.45531	0.545863	0.71376
RP11-671E7.1	0.142758	0.300291	1.07279	1
RP5-1160K1.6	0.241736	0.0473358	-2.35243	1
RP11-138M12.1	0	0	0	1
LINC00659	2.27884	0.612725	-1.89499	0.0462638
RP11-787B4.2	0.0388106	0.0878011	1.17779	1
AL109763.1	0.0521862	0	-Inf	1
