symbol	uninfected_48.FPKM	SC35M_wt_48.FPKM	uninfected_48_SC35M_wt_48.logfc	uninfected_48_SC35M_wt_48.qvalue
RP3-431A14.4	0	0	0	1
RP3-399J4.2	0	0	0	1
RP1-152L7.3	0	0	0	1
KRT8P42	1.03313	0.405154	-1.35048	0.86807
RP5-1112D6.3	0	0	0	1
RP11-95M15.2	0	0	0	1
RP1-131H7.2	0	0.707836	Inf	0.358141
RP3-520B18.1	0	0	0	1
RP1-276J11.2	0	0	0	1
RP11-69L16.5	0.0765873	0.111835	0.5462	1
SLC25A51P1	0	0	0	1
YAP1P1	0	0.0440167	Inf	1
RP11-111D3.1	0	0	0	1
RP3-415N12.1	0.0244201	0.603525	4.62727	0.766216
RP11-331O9.6	0	0	0	1
PGAM1P10	0	0	0	1
ASS1P1	0.0670392	0	-Inf	1
RP1-177A13.1	0.0846229	2.09966	4.63297	0.519043
RP3-492P14.2	0	0.0717315	Inf	1
RP1-298M8.1	0	0	0	1
RP5-1170D6.1	0	0	0	1
VIMP1	0	0	0	1
RP11-173O8.1	0	0	0	1
RP1-202I21.3	0	0	0	1
HMGB1P13	0	0	0	1
PKMP3	0.0982472	15.9314	7.34124	0.236279
AC093726.4	0	0.233948	Inf	1
VN1R12P	0	1.02789	Inf	0.000538752
RPL35P2	0	13.3577	Inf	0.000538752
DDX18P6	0	0.837075	Inf	0.000538752
RP1-278E11.5	0	0	0	1
SSR1P1	0	0	0	1
RP3-509I19.6	0	0	0	1
RP11-480N24.4	0	4.36356	Inf	0.000538752
KRASP1	0	0	0	1
RP3-391O22.1	0	12.1226	Inf	0.36931
RP3-406A7.3	0	0	0	1
RCC2P7	0	0	0	1
RP11-530A18.1	0.298193	0.429307	0.525765	0.862206
AC011498.1	0.00559544	4.46922	9.64156	0.468927
RP3-403A15.1	0	0.924755	Inf	0.482417
RP1-121G13.3	0.064114	0	-Inf	1
RP1-32I10.10	0.673591	2.38157	1.82197	0.0243963
OR1F12	0	2.12811	Inf	0.000538752
RP11-228O6.2	0	0	0	1
RP11-474L11.3	0	0	0	1
RP11-331O9.5	0	0	0	1
RP3-510O8.3	0	0.148421	Inf	1
RP11-277I20.3	0	0	0	1
RP3-351K20.4	0	0.380694	Inf	1
RP1-101K10.4	0	33.428	Inf	0.000538752
RP1-59B16.1	0	0	0	1
RP11-565J7.3	0.243628	0.983202	2.01281	0.597634
VN1R10P	0	0.304948	Inf	1
RP3-322L4.2	0	0	0	1
RP3-334F4.1	0	0	0	1
MTMR9LP	3.09521	9.89483	1.67664	0.000538752
RPL21P119	0.0479263	0.508206	3.40652	1
AC093642.5	6.11131	5.00603	-0.287812	0.720006
RP11-424A16.1	0	0	0	1
RP11-572P18.1	0	0	0	1
RPS18P9	2.33322	7.93341	1.76562	0.00194575
RP3-403L10.2	0	0	0	1
MRPL35P1	0	0	0	1
RP11-29C12.1	0	0	0	1
H3F3AP1	0.353899	11.4183	5.01187	0.16302
MESTP1	0	0	0	1
LL22NC03-63E9.3	0.0097838	0	-Inf	1
RP11-127B16.1	0	0	0	1
RP11-235G24.2	0	0	0	1
RP1-92C4.1	0	0	0	1
RP3-525L6.2	1.3661	0	-Inf	0.462587
OSTCP4	0	0.391675	Inf	1
IGBP1-AS2	0	0.451154	Inf	1
RP11-125K10.2	0.0124554	0.093574	2.90934	1
TRIM51GP	0	0	0	1
CTC-499B15.1	0	0.412444	Inf	0.000538752
RP1-72A23.1	0	0	0	1
MIR1302-11	0	0	0	1
AL391384.1	0	0	0	1
AC009784.1	0	0	0	1
AC025674.1	0	0	0	1
SNORA50	0	2277.33	Inf	0.000538752
AC084368.1	0	0	0	1
SNORD88C	0	0	0	1
AC063944.1	0	0	0	1
AL450423.1	0	0	0	1
AL158151.1	0	0	0	1
AC007611.1	0	0	0	1
AC034236.1	0	0	0	1
AL161651.1	0	0	0	1
AC012671.1	0	0	0	1
AC116165.1	0	0	0	1
AC022120.1	0	0	0	1
AC131254.1	0	0	0	1
AL161723.1	0	0	0	1
AL354984.1	0	0	0	1
AC136698.1	0	0	0	1
AL008708.1	0	0	0	1
AC079804.1	0	0	0	1
U6atac	0	0	0	1
AC002558.1	0	0	0	1
MIR1323	0	0	0	1
AC136365.1	0	0	0	1
AC127526.1	0	0	0	1
AC107993.1	0	0	0	1
AL035697.1	0	0	0	1
U6atac	0	0	0	1
MIR1250	535.302	0	-Inf	0.51732
AL592063.1	0	0	0	1
AC068020.1	0	0	0	1
MIR1231	0	0	0	1
AC016194.1	0	0	0	1
AC010930.1	0	0	0	1
CoTC_ribozyme	0	0	0	1
AL590683.1	0	0	0	1
MIR1272	0	589.942	Inf	0.418389
MIR486	0	0	0	1
MIR1193	0	0	0	1
AC090099.1	0	0	0	1
U6atac	0	1110.94	Inf	0.000538752
MIR1286	0	0	0	1
U3	0	0	0	1
AP001537.1	0	0	0	1
CPEB3_ribozyme	0	0	0	1
U3	0	0	0	1
U3	0	12.3416	Inf	0.0810824
U6atac	0	0	0	1
AC079781.1	0	0	0	1
AC091304.1	0	0	0	1
AC118344.1	0	0	0	1
MIR1266	0	0	0	1
AC115286.1	0	0	0	1
MIR1302-3	0	0	0	1
AC090666.1	0	0	0	1
U6atac	0	0	0	1
SNORA11	0	244.471	Inf	0.0837081
MIR1292	0	0	0	1
MIR1296	0	0	0	1
MIR1233-2	0	0	0	1
SNORD111	0	0	0	1
MIR1280	0	0	0	1
AC000029.1	0	0	0	1
AC008625.1	0	0	0	1
AC124853.1	0	0	0	1
AC112198.2	0	0	0	1
AC078851.2	0	0	0	1
AC119751.1	0	0	0	1
AL117190.1	0	0	0	1
AC083829.1	0	0	0	1
MIR320D2	0	0	0	1
AC119751.2	0	0	0	1
SNORA77	0	0	0	1
AP000547.1	0	0	0	1
AC096664.4	0	0	0	1
AC096546.1	0	0	0	1
SNORA11	0	0	0	1
MIR1302-5	0	391.695	Inf	0.394559
SNORA3	0	1018.85	Inf	0.0837081
AL671972.1	0	0	0	1
AC135995.1	0	0	0	1
AC092757.1	0	0	0	1
AL138706.1	0	0	0	1
AL391417.1	0	0	0	1
SNORA11B	0	0	0	1
AC092865.1	0	0	0	1
AL159997.1	0	0	0	1
AL845259.1	0	0	0	1
AL449083.1	0	0	0	1
AL590726.2	0	0	0	1
AP000908.1	0	0	0	1
AC104133.1	0	0	0	1
U6atac	0	1162.03	Inf	0.409447
AC020910.1	0	0	0	1
SNORD110	0	0	0	1
AC112249.1	0	0	0	1
MIR1224	0	0	0	1
AC083811.1	0	0	0	1
AC098869.1	0	0	0	1
AC104417.1	0	0	0	1
U3	0	0	0	1
AC092265.1	0	0	0	1
AC007450.1	0	0	0	1
AP001482.1	0	0	0	1
AC008410.1	0	0	0	1
AL035422.1	0	0	0	1
MIR1247	0	162.342	Inf	0.43097
AC007339.1	0	0	0	1
AC021078.1	0	0	0	1
AC131094.1	0	0	0	1
AC013751.1	0	0	0	1
SNORD23	0	0	0	1
AC126323.1	0	0	0	1
AC104405.1	0	0	0	1
AL136987.1	0	0	0	1
MIR1270-1	0	0	0	1
SNORA3	0	0	0	1
AC007551.1	0	0	0	1
AC009196.1	0	0	0	1
AL356741.1	0	0	0	1
MIR1281	0	0	0	1
AL138963.1	0	0	0	1
SNORA11	41.8209	2073.51	5.63171	0.541456
AL359983.1	0	0	0	1
AC008397.1	0	0	0	1
AC013444.2	0	0	0	1
MIR1304	0	0	0	1
AC091096.1	0	0	0	1
AL161908.1	0	0	0	1
AL050327.1	0	0	0	1
AL391538.1	0	0	0	1
MIR1207	0	0	0	1
AC126339.1	0	0	0	1
AC008045.1	0	0	0	1
AC016670.1	0	0	0	1
AB019440.1	0	0	0	1
AC078899.5	0	0	0	1
SNORD98	0	0	0	1
AC093897.1	0	0	0	1
MIR1254-1	0	9852.27	Inf	0.462485
AC103816.1	0	0	0	1
AC114798.1	0	0	0	1
MIR548M	0	0	0	1
AC108211.1	0	0	0	1
MIR1184-1	0	0	0	1
AL662890.1	0	0	0	1
AC004745.1	0	0	0	1
AC008780.1	0	0	0	1
AL138696.1	0	0	0	1
AC114765.3	0	0	0	1
MIR1253	0	0	0	1
AL031655.1	0	0	0	1
AC012050.1	0	0	0	1
MIR1262	0	0	0	1
AC106795.1	0	0	0	1
U6atac	0	0	0	1
AP001137.1	0	0	0	1
AC078794.1	0	0	0	1
MIR548E	0	0	0	1
U6atac	0	0	0	1
AL359851.1	0	0	0	1
AC009997.1	0	0	0	1
AC110298.1	0	0	0	1
AL035045.1	0	0	0	1
AL139815.1	0	0	0	1
AL139139.1	0	0	0	1
AL138837.1	0	0	0	1
AC092724.1	0	0	0	1
MIR1305	0	0	0	1
MIR548L	0	0	0	1
AC012047.1	0	0	0	1
AC007842.1	0	0	0	1
AC009495.1	0	0	0	1
AC110813.1	0	0	0	1
AL137190.1	0	0	0	1
AC106736.1	0	0	0	1
MIR1285-2	0	0	0	1
MIR1258	0	0	0	1
SNORD88A	0	0	0	1
AC116351.2	0	0	0	1
SNORA11	0	0	0	1
AC144522.1	0	0	0	1
AC136704.1	0	0	0	1
AC004980.1	0	0	0	1
AC120045.1	0	0	0	1
MIR1263	0	0	0	1
U3	0	0	0	1
AL163952.2	0	0	0	1
U6atac	0	0	0	1
AC012175.1	0	0	0	1
AC011465.1	0	0	0	1
AC002978.1	0	0	0	1
AC083810.1	0	0	0	1
MIR1208	0	0	0	1
AC005159.1	0	0	0	1
MIR548P	0	0	0	1
MIR1284	0	0	0	1
MIR1255A	0	0	0	1
AC044860.1	0	0	0	1
MIR1236	0	0	0	1
MIR1302-8	0	0	0	1
AC130888.1	0	0	0	1
AC067742.1	0	0	0	1
MIR1237	0	0	0	1
MIR548I2	0	0	0	1
AC003658.1	0	0	0	1
AC005161.1	0	0	0	1
AC026366.1	0	0	0	1
AC002485.1	0	0	0	1
AC092289.1	0	0	0	1
MIR1289-2	0	0	0	1
MIR663B	0	0	0	1
AC013406.1	0	0	0	1
MIR1182	0	0	0	1
AC090660.1	0	0	0	1
MIR1302-9	0	0	0	1
AC009987.1	0	0	0	1
AL021394.1	0	0	0	1
AC134698.1	0	0	0	1
MIR548T	0	0	0	1
AL590708.1	0	0	0	1
Z83826.1	0	0	0	1
SNORD75	0	0	0	1
AC116562.1	0	0	0	1
AC018628.1	0	0	0	1
SNORA79	0	0	0	1
AC068706.1	0	0	0	1
MIR548I3	0	0	0	1
AC092745.1	0	0	0	1
AC091167.1	0	0	0	1
AC008967.1	0	0	0	1
MIR1302-10	0	0	0	1
AL109922.1	0	0	0	1
AC010207.1	0	0	0	1
AC093700.1	0	0	0	1
MIR1204	0	0	0	1
AL445204.1	0	0	0	1
AL513487.1	0	0	0	1
AC135983.1	0	0	0	1
AL441988.1	0	0	0	1
AC023385.1	0	0	0	1
AC016764.1	0	0	0	1
AC116533.1	0	0	0	1
MIR1178	0	0	0	1
AL590787.1	0	0	0	1
MIR1200	0	0	0	1
AL121652.1	0	0	0	1
AL117333.1	0	0	0	1
AC009159.1	0	0	0	1
MIR548Q	0	0	0	1
U3	0	0	0	1
MIR548K	0	0	0	1
AC119751.3	0	0	0	1
AP000745.1	0	0	0	1
AL356137.1	0	0	0	1
AC099537.1	0	0	0	1
AC108456.1	0	0	0	1
U6atac	0	0	0	1
AC010422.1	0	0	0	1
AC068946.1	0	0	0	1
U3	0	9.61647	Inf	1
AL356458.1	0	0	0	1
AC096649.4	0	0	0	1
MIR548F5	0	0	0	1
AC068570.1	0	0	0	1
AL356214.1	0	0	0	1
AC131280.1	0	0	0	1
MIR1288	0	0	0	1
AC004492.1	0	0	0	1
AC104387.1	0	0	0	1
AC026150.1	0	0	0	1
AL355512.1	0	0	0	1
AC106860.1	0	0	0	1
U6atac	0	833.207	Inf	0.000538752
MIR1228	0	0	0	1
MIR1306	0	0	0	1
MIR548G	0	0	0	1
MIR1265	0	0	0	1
AC010739.1	0	0	0	1
AC010297.1	0	0	0	1
AC007242.1	0	0	0	1
U6atac	0	0	0	1
SNORA77	0	0	0	1
AC073255.1	0	0	0	1
AL096864.1	0	0	0	1
AC004460.1	0	0	0	1
AC108696.1	0	0	0	1
SNORD88B	0	0	0	1
AC096971.1	0	0	0	1
AC016907.1	0	0	0	1
AC023798.1	0	0	0	1
AL354984.2	0	0	0	1
AC002979.1	0	0	0	1
U6atac	0	654.567	Inf	0.00194575
AC093865.2	0	0	0	1
AC010754.1	0	0	0	1
MIR1295A	0	0	0	1
AC013489.1	0	0	0	1
Z73964.1	0	0	0	1
MIR1302-6	0	0	0	1
MIR1229	0	0	0	1
AC099506.1	0	0	0	1
AF064863.1	0	0	0	1
SNORA11	0	0	0	1
7SK	0.406584	8.48125	4.38265	0.469719
U3	0	342.403	Inf	0.000538752
AC025594.1	0	0	0	1
AL353664.1	0	0	0	1
AC096633.1	0	0	0	1
AC123768.2	0	0	0	1
MIR320B2	0	437.154	Inf	0.40383
U85056.1	0	0	0	1
AC068506.1	0	0	0	1
MIR1238	0	0	0	1
MIR1227	0	0	0	1
AC124861.2	0	0	0	1
AC023593.1	0	0	0	1
AC118282.1	0	0	0	1
AL133232.1	0	0	0	1
MIR1257	0	0	0	1
AC003968.1	0	0	0	1
MIR1287	0	0	0	1
SNORA81	36.96	0	-Inf	0.4295
MIR1283-1	0	0	0	1
AL031602.1	0	0	0	1
AC090954.1	14.2774	0	-Inf	1
AL157904.1	0	0	0	1
AL121819.1	0	0	0	1
AC006150.2	0	0	0	1
AC018635.1	0	0	0	1
MIR1294	0	0	0	1
AC092925.1	0	0	0	1
AC079834.3	0	0	0	1
AL132671.1	0	0	0	1
MIR548F3	0	0	0	1
AC068058.1	0	0	0	1
AC114877.1	0	0	0	1
U4atac	0	0	0	1
U6atac	0	0	0	1
MIR548F4	0	0	0	1
AC017083.3	0	0	0	1
AC139426.1	0	0	0	1
MIR1301	0	0	0	1
AC099805.1	0	0	0	1
AL591415.1	0	0	0	1
AL118509.1	0	0	0	1
AL109618.1	0	0	0	1
AL589675.1	0	0	0	1
AL354984.3	0	0	0	1
AC005631.1	0	0	0	1
U3	0	0	0	1
MIR1202	0	0	0	1
AC092958.1	0	0	0	1
AP003498.1	0	0	0	1
SNORA11C	0	0	0	1
U3	3.19197	8.87684	1.4756	1
SNORA76	3.37822E-05	0.000163818	2.27776	1
MIR1277	0	0	0	1
MIR1271	0	0	0	1
AL162502.1	0	0	0	1
MIR548AJ2	0	0	0	1
AC132803.1	0	0	0	1
U6atac	0	3234.75	Inf	0.000538752
AL133260.1	0	0	0	1
AL132875.1	0	0	0	1
AC098847.1	0	0	0	1
AL138710.1	0	0	0	1
AC068754.1	0	0	0	1
SNORA11D	0	0	0	1
MIR1827	0	0	0	1
AC108739.1	0	0	0	1
AC092329.1	0	0	0	1
MIR1251	0	0	0	1
AC027807.1	0	0	0	1
AC000003.1	0	0	0	1
AC069294.1	101.633	0	-Inf	1
AC092017.1	0	0	0	1
AC007358.1	0	0	0	1
SNORA34	27.2982	741.979	4.7645	0.655663
AL162430.1	0	0	0	1
MIR320C1	0	0	0	1
MIR548I4	0	0	0	1
AC098680.1	0	0	0	1
U3	12.8534	75.0762	2.5462	0.657906
AL034449.1	0	0	0	1
SNORA77	0	0	0	1
AC078881.1	0	0	0	1
SNORD100	0	0	0	1
MIR1245A	0	0	0	1
AC011456.1	0	0	0	1
AL030997.1	0	0	0	1
AC092038.1	0	0	0	1
U6atac	0	0	0	1
MIR548O	0	2245.18	Inf	0.417476
AC090825.1	0	0	0	1
SNORD111B	0	0	0	1
AC007333.1	0	0	0	1
AP002806.1	0	0	0	1
AC010724.1	0	0	0	1
U6atac	0	673.173	Inf	0.390174
AL390071.1	0	0	0	1
MIR1285-1	0	0	0	1
AL158151.2	0	3343.71	Inf	0.506572
AC079080.1	0	0	0	1
AC074391.2	0	0	0	1
MIR1185-1	0	0	0	1
AC040162.1	0	0	0	1
U6atac	0	2731.08	Inf	0.000538752
AC016597.1	0	0	0	1
AC105227.1	0	0	0	1
AC005037.2	0	748.392	Inf	0.0810824
AC074091.1	0	0	0	1
AC007353.1	0	0	0	1
MIR1184-3	0	0	0	1
AC090079.1	0	0	0	1
AC027319.1	0	0	0	1
AC091643.1	0	0	0	1
MIR548H1	0	0	0	1
AL365361.1	0	0	0	1
SNORD99	0	0	0	1
MIR1180	0	0	0	1
AC079753.1	0	0	0	1
AC016405.2	0	0	0	1
AL359709.1	0	0	0	1
MIR1255B2	0	0	0	1
AL359853.1	0	0	0	1
MIR1283-2	0	0	0	1
AL645859.1	0	0	0	1
AP000478.1	0	0	0	1
MIR1303	0	0	0	1
AC004924.1	0	0	0	1
AC068669.1	0	0	0	1
AC103794.1	0	0	0	1
AC024082.1	0	0	0	1
AL357519.1	0	0	0	1
MIR1302-1	0	0	0	1
AC087069.1	0	0	0	1
U6atac	0	0	0	1
MIR1269A	0	0	0	1
U6atac	0	0	0	1
AP004242.1	0	0	0	1
MIR1181	0	0	0	1
AF228730.2	0	0	0	1
AC026797.1	0	0	0	1
U6atac	309.626	0	-Inf	0.202637
AC099535.1	0	0	0	1
U6atac	0	0	0	1
AC004543.1	0	0	0	1
AL049798.1	0	0	0	1
AC093162.1	0	0	0	1
AC116553.1	0	0	0	1
AL353707.1	0	0	0	1
U6atac	0	0	0	1
AC008747.1	0	0	0	1
MIR1226	0	0	0	1
MIR1261	0	0	0	1
AC100817.1	0	0	0	1
AC009299.1	0	0	0	1
AL161740.1	0	0	0	1
AC026150.2	0	0	0	1
MIR548F1	0	0	0	1
AC010458.1	0	0	0	1
MIR1249	0	0	0	1
AL136446.1	0	0	0	1
RNU4ATAC2P	0	0	0	1
AC133041.1	0	0	0	1
MIR1184-2	0	0	0	1
MIR1293	0	0	0	1
AL356131.1	0	0	0	1
AP005718.1	0	0	0	1
AC079235.1	0	0	0	1
AC107890.1	0	0	0	1
SNORD88	0	0	0	1
AC106775.1	0	0	0	1
AL161452.1	0	0	0	1
MIR1185-2	0	0	0	1
AC140132.1	0	0	0	1
MIR548H4	0	0	0	1
AC138123.1	0	0	0	1
AC093817.1	0	0	0	1
AC012671.3	0	0	0	1
AC009835.1	0	0	0	1
AC090150.1	0	0	0	1
AC013283.1	0	0	0	1
MIR1302-4	0	0	0	1
AL162614.1	0	0	0	1
MIR1179	0	0	0	1
AP000897.1	0	0	0	1
U3	0	0	0	1
MIR1276	0	0	0	1
BX255972.1	0	0	0	1
AC105252.1	0	0	0	1
U3	0	0	0	1
SNORA3	0	634.628	Inf	0.408531
MIR1268A	0	0	0	1
SNORA77	0	317.314	Inf	0.475229
AC027238.1	0	0	0	1
AL157791.1	0	0	0	1
MIR1233-1	0	0	0	1
MIR1267	0	0	0	1
AC007131.3	0	0	0	1
AC013402.1	0	0	0	1
AL354978.1	0	0	0	1
MIR1225	0	0	0	1
AC097455.1	0	0	0	1
AC104441.1	0	0	0	1
AC022861.1	0	0	0	1
MIR1302-2	0	0	0	1
MIR1290	0	0	0	1
AC095030.1	0	0	0	1
AL591708.1	0	0	0	1
MIR1825	0	0	0	1
MIR548N	0	0	0	1
AL596092.1	0	0	0	1
Z97351.1	0	0	0	1
U3	0	0	0	1
RNU6ATAC	0	12206.4	Inf	0.000538752
AL161898.1	0	0	0	1
AC087237.1	0	0	0	1
MIR1278	0	0	0	1
AC092902.1	0	0	0	1
AC104837.1	0	0	0	1
BX276092.1	0	0	0	1
AL354775.1	0	0	0	1
AC096579.1	0	0	0	1
AC092646.3	0	0	0	1
AC004875.1	0	0	0	1
AC090825.2	0	0	0	1
AL590226.1	0	0	0	1
AL390335.1	0	0	0	1
AL157884.1	0	0	0	1
MIR1275	0	0	0	1
MIR548H3	0	0	0	1
AC024610.1	0	0	0	1
AC005284.1	0	0	0	1
AL356270.1	0	0	0	1
MIR302E	0	0	0	1
AC012305.1	0	0	0	1
SNORA11E	0	0	0	1
AC090573.1	0	0	0	1
AL592294.1	0	0	0	1
AL353733.1	0	0	0	1
MIR1298	0	0	0	1
SNORD75	0	0	0	1
AC130352.2	0	0	0	1
SNORA11	0	0	0	1
AL583860.1	0	0	0	1
AC046143.1	0	0	0	1
SNORA3	0	313.38	Inf	0.0810824
AC096951.1	0	0	0	1
AC010455.1	0	0	0	1
AC019322.1	0	0	0	1
AC078855.1	0	0	0	1
U6atac	0	0	0	1
AL031653.1	0	0	0	1
AL590285.1	0	0	0	1
AL162419.1	0	0	0	1
AC091321.1	0	0	0	1
AC006452.1	0	0	0	1
AL109843.1	0	0	0	1
AL390240.1	0	0	0	1
AC003681.1	0	0	0	1
MIR548I1	0	0	0	1
MIR1203	0	0	0	1
SNORD93	0	0	0	1
AC093304.1	0	0	0	1
Z95152.1	0	0	0	1
AL512635.1	0	0	0	1
MIR1197	0	0	0	1
AL645730.1	0	0	0	1
AC118282.2	0	0	0	1
AL049647.1	0	0	0	1
AC107020.1	0	0	0	1
SNORA11	0	0	0	1
AC006380.1	0	0	0	1
MIR1273A	0	0	0	1
MIR1260A	0	0	0	1
MIR720	0	0	0	1
AL159977.1	0	0	0	1
MIR548J	0	0	0	1
AC092786.1	0	0	0	1
MIR1289-1	17.2541	106.102	2.62043	0.677285
AC107068.1	0	0	0	1
AC084872.1	0	0	0	1
MIR1307	17.7765	8.06163E-292	-971.144	0.713754
AL356309.1	0	0	0	1
AC010203.1	0	0	0	1
MIR1205	0	0	0	1
AL353141.1	0	0	0	1
AC016821.1	0	0	0	1
AL160056.1	0	0	0	1
AC034236.2	0	0	0	1
AL590403.1	0	0	0	1
AL359815.1	0	0	0	1
MIR548F2	0	0	0	1
MIR1183	0	0	0	1
AC120045.2	0	0	0	1
AC004673.1	0	0	0	1
MIR1252	0	0	0	1
AC130462.1	0	0	0	1
AC011467.1	0	0	0	1
MIR1282	4755.5	8818.52	0.890939	0.901031
AC103863.1	0	0	0	1
MIR1324	0	0	0	1
AL356739.1	0	0	0	1
AC092812.1	0	0	0	1
AC132068.1	0	0	0	1
MIR548H2	0	0	0	1
MIR1234	0	0	0	1
SNORD23	0	0	0	1
AC021749.1	0	0	0	1
U6atac	0	0	0	1
AC069227.1	0	0	0	1
MIR1256	0	594.926	Inf	0.514152
AC074051.1	0	0	0	1
AC026781.1	0	0	0	1
OR6B1	0	0	0	1
RP11-137L10.6	7.23827	9.11941	0.333294	0.802974
EBF2	0	0	0	1
C16orf3	0.447118	0.756327	0.758355	0.777738
C6orf226	3.28378	16.1462	2.29776	0.000538752
PPP3R1	44.3933	43.2198	-0.0386467	0.954383
PSG3	0.0472943	0.384204	3.02213	1
FANCG	45.4526	27.6447	-0.717358	0.0397508
OR2A5	0	0	0	1
KRTAP10-9	0	0	0	1
AP4M1	18.1325	16.651	-0.122966	0.96358
OR4A5	0	0	0	1
C2orf16	0.403301	0.0938462	-2.10349	0.000538752
RP11-404E6.1	0	0.103828	Inf	1
C7orf65	0.0029969	0.167943	5.80835	1
AC018880.1	0	0.188849	Inf	1
KRTAP1-5	0	0.111085	Inf	1
TAS2R41	0	0	0	1
CTD-2527I21.4	2.07773E-08	1.38774E-12	-13.87	1
OR2A12	0	0	0	1
KRTAP10-10	0	0	0	1
KRTAP12-2	0	0	0	1
PLXNA4	0.00507666	0.00381775	-0.411156	1
MAGEA3	0	0	0	1
CEBPD	5.55057	5.44923	-0.0265838	0.952513
CXorf1	0	0	0	1
ZNF321P	0.211346	6.03137E-17	-51.638	1
PSG7	0.00529274	3.42254	9.33684	0.538055
MRPS21P3	0	0	0	1
KRTAP1-3	0	0.509197	Inf	0.000538752
OR3A2	0	0	0	1
ARIH2OS	0.552259	5.54443	3.32762	0.308761
C5orf54	2.8416	1.8801	-0.595893	0.000538752
HMSD	0.116014	48.9993	8.72231	0.135578
OR1C1	0	0	0	1
NPTXR	2.34319	1.01074	-1.21306	0.000538752
FAM218BP	0	0	0	1
POM121L12	0	0	0	1
FAM200A	1.29987	5.58192	2.1024	0.000538752
OR2F2	0	0	0	1
PPP2R2A	87.8163	79.8323	-0.137517	0.656123
C19orf73	1.02657	2.59167	1.33605	0.0202939
ZNF880	0	6.89781	Inf	0.000538752
TRIM16	23.7166	22.5551	-0.0724409	0.913288
FAM45B	0	0	0	1
OR6X1	0	0	0	1
HEPN1	0	0	0	1
OR2A25	0	0	0	1
TAS2R40	0	0	0	1
OR2A14	0	0	0	1
TIGD1	2.16066	2.07734	-0.0567298	0.967252
FXYD7	0.0535692	0.285191	2.41245	1
XKR9	0.206097	1.51915	2.88187	0.000538752
C12orf61	0.421679	1.18021	1.48483	0.000538752
C1orf229	0.0484407	3.271	6.07737	0.00556088
OR4C12	0	0	0	1
SLC12A8	0.568466	0.9549	0.748276	0.522963
KIR2DS4	0	0.0449385	Inf	1
PRR21	0	0	0	1
TMEM14E	0	0	0	1
APOL6	3.99199	3.14551	-0.343812	0.0266517
FADS3	49.3066	45.6957	-0.109724	0.884821
OR2A1	0	0	0	1
TTC4P1	0	0	0	1
C3orf36	0	0.03569	Inf	1
OR4E2	0	0	0	1
CCNL2	49.2985	46.02	-0.0992823	0.813581
UBA52	996.204	3372.11	1.75914	0.000538752
MYBPHL	0.202428	3.9339	4.28048	0.00441694
PPT2	77.1219	96.1502	0.318151	0.808121
OR2A2	0	0	0	1
C5orf55	1.9811	18.2442	3.20306	0.000538752
ZNF630	3.66602E-215	0.14071	709.511	1
TIAF1	0.204593	0.417292	1.0283	0.414637
OR52B4	0	0	0	1
AC092675.3	0	0	0	1
AC106876.2	0.0227953	0	-Inf	1
C7orf71	0	0.282642	Inf	1
AC016722.1	0	0.330106	Inf	1
AC064874.1	0	0	0	1
BTBD19	0.182261	11.0341	5.91982	0.000538752
FAM185A	4.906	5.70296	0.217163	0.685744
AC005481.5	0	0.0463147	Inf	1
RAB6C	0.00367289	0.181176	5.62433	1
AC011997.1	0.254847	0.13308	-0.937337	1
AP000322.54	0.338579	0	-Inf	1
AC133919.6	4.80602	2.62017	-0.875181	0.124938
AC062017.1	1.10121	2.03477	0.885773	0.750966
AC112721.1	0	0	0	1
AC004945.1	0	0	0	1
PSMB11	0.00639822	0.963381	7.23429	0.383258
AC007131.1	0	0	0	1
AC023469.1	0	0	0	1
AC112721.2	0	0	0	1
AC007405.2	0.326377	0.133069	-1.29437	1
AC079354.3	0	0.642916	Inf	0.358962
POTEG	0.00115727	0.0143223	3.62946	1
IGLC6	0	0	0	1
POTEJ	0	0	0	1
ADRA2B	0.0239681	1.43461	5.9034	0.0310803
LINC00152	56.6156	55.6575	-0.0246218	0.95627
AP000233.4	0	0	0	1
AC079305.10	1.68311	2.77713	0.722464	0.931696
RP5-1039K5.16	0.0135054	0.822673	5.92871	0.520581
DCDC2B	0.0606812	1.68126	4.79215	0.0986935
C10orf55	0.0120227	0.0661206	2.45934	1
U6	0	0	0	1
RNA5SP177	0	0	0	1
AC092117.1	0	0	0	1
U4	0	0	0	1
AC108137.1	0	0	0	1
AL163760.1	0	0	0	1
U4	0	8.09719	Inf	1
7SK	0	0	0	1
7SK	0	0	0	1
AC010150.2	0	0	0	1
MIR1915	0	0	0	1
Y_RNA	0	0	0	1
RNU2-3P	0	0	0	1
7SK	0	0	0	1
AC020636.1	0	0	0	1
AL356310.1	0	0	0	1
AL445074.1	0	0	0	1
AC024568.1	0	0	0	1
AC010609.1	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U2	0	26.0519	Inf	0.451866
SNORD113	0	0	0	1
AC019051.1	0	0	0	1
7SK	0	0	0	1
RNA5SP316	0	0	0	1
AC091705.2	0	0	0	1
7SK	0	0	0	1
7SK	0	0	0	1
RNA5SP317	0	0	0	1
AC093515.1	0	0	0	1
7SK	0	0	0	1
7SK	0	3.13781	Inf	0.548029
U6	0	0	0	1
AL391867.1	0	0	0	1
RNA5SP487	0	0	0	1
RNA5SP81	0	0	0	1
AL512290.1	0	0	0	1
